n_scaffolds	n_contigs	scaf_bp	contig_bp	gap_pct	scaf_N50	scaf_L50	ctg_N50	ctg_L50	scaf_N90	scaf_L90	ctg_N90	ctg_L90	scaf_max	ctg_max	scaf_n_gt50K	scaf_pct_gt50K	gc_avg	gc_std	filename
108	108	1029645	1029578	0.007	35	9337	35	9337	91	6060	91	6060	37534	37521	0	0.000	0.30678	0.02347	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002684435.1_ASM268443v1_genomic.fna
62	62	3448277	3448275	0.000	15	81412	15	81412	38	32458	38	32458	290482	290482	28	78.050	0.36098	0.01198	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002684475.1_ASM268447v1_genomic.fna
44	44	1484895	1483097	0.121	9	61081	9	61038	28	13549	28	13528	181550	181292	11	60.178	0.34345	0.01765	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002684765.1_ASM268476v1_genomic.fna
97	97	1980058	1972510	0.381	24	26465	24	26404	71	9521	71	9472	78971	78565	5	15.716	0.32881	0.01267	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002684795.1_ASM268479v1_genomic.fna
98	98	3874193	3863994	0.263	25	54344	25	54171	67	22587	67	22546	128892	128498	28	54.324	0.36272	0.01956	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002684805.1_ASM268480v1_genomic.fna
108	108	1341638	1337401	0.316	28	14558	28	14548	86	6287	86	6274	56565	56337	3	11.942	0.35338	0.01509	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002685115.1_ASM268511v1_genomic.fna
91	91	1325400	1323861	0.116	25	17990	25	17961	72	7746	72	7739	51952	51903	1	3.920	0.33751	0.01295	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002685355.1_ASM268535v1_genomic.fna
142	142	1661110	1653677	0.447	41	12609	41	12573	115	6753	115	6753	61687	61487	1	3.714	0.44099	0.01613	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002685435.1_ASM268543v1_genomic.fna
27	27	3480919	3480915	0.000	4	298914	4	298914	13	59042	13	59042	609350	609350	13	90.128	0.40013	0.11101	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002686575.1_ASM268657v1_genomic.fna
76	76	2099918	2096325	0.171	16	41932	16	41843	52	12760	52	12736	125697	125516	14	47.189	0.29880	0.02868	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002686655.1_ASM268665v1_genomic.fna
119	119	1431041	1427025	0.281	36	13196	36	13134	98	7178	98	7155	40224	40106	0	0.000	0.37043	0.02292	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002687665.1_ASM268766v1_genomic.fna
52	52	693759	693423	0.048	18	12834	18	12834	44	8913	44	8913	40296	40264	0	0.000	0.30867	0.01789	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002689515.1_ASM268951v1_genomic.fna
74	74	1007362	999515	0.779	26	14420	26	14324	62	8554	62	8486	32492	32425	0	0.000	0.30531	0.03647	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002689735.1_ASM268973v1_genomic.fna
111	111	1524909	1523703	0.079	29	15711	29	15683	88	7316	88	7309	57791	57791	2	7.355	0.36898	0.01599	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002690085.1_ASM269008v1_genomic.fna
322	322	3826825	3826210	0.016	102	12948	102	12948	263	6979	263	6979	44016	44012	0	0.000	0.36225	0.01714	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002690095.1_ASM269009v1_genomic.fna
99	99	1523715	1521566	0.141	25	20382	25	20372	77	7390	77	7370	108141	108109	1	7.097	0.41804	0.04234	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002690415.1_ASM269041v1_genomic.fna
38	38	1381658	1381416	0.018	6	55811	6	55807	25	13030	25	13030	262255	262215	6	53.732	0.29467	0.01295	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002690805.1_ASM269080v1_genomic.fna
84	84	2388848	2388773	0.003	20	40344	20	40344	59	11386	59	11386	120382	120382	11	34.287	0.52093	0.03690	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002690915.1_ASM269091v1_genomic.fna
62	62	761373	754047	0.962	21	11955	21	11879	53	8165	53	8137	42653	42431	0	0.000	0.30405	0.01974	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002691165.1_ASM269116v1_genomic.fna
38	38	1361524	1353766	0.570	10	46682	10	46289	27	19226	27	19201	118319	117611	9	49.578	0.30566	0.01592	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002691265.1_ASM269126v1_genomic.fna
92	92	2236066	2230719	0.239	21	32654	21	32626	68	11365	68	11332	138860	138405	9	28.489	0.30141	0.02815	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002691605.1_ASM269160v1_genomic.fna
62	62	2479522	2473473	0.244	11	68623	11	68584	38	15985	38	15985	354605	354150	17	65.992	0.38145	0.07103	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002691645.1_ASM269164v1_genomic.fna
92	92	2098250	2095340	0.139	26	25565	26	25470	71	12282	71	12281	78348	77982	7	19.839	0.36942	0.02821	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002691685.1_ASM269168v1_genomic.fna
55	55	949968	941254	0.917	17	18110	17	17918	45	10122	45	9909	42780	42580	0	0.000	0.30376	0.01440	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002691985.1_ASM269198v1_genomic.fna
21	21	1650114	1649444	0.041	7	89526	7	89511	16	46072	16	46029	231889	231719	14	85.585	0.26890	0.01071	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002692065.1_ASM269206v1_genomic.fna
68	68	950926	950714	0.022	23	14187	23	14186	57	8995	57	8995	35679	35674	0	0.000	0.30650	0.02282	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002692305.1_ASM269230v1_genomic.fna
45	45	1030045	1022955	0.688	12	30715	12	30573	35	11101	35	11031	97357	96980	3	20.006	0.28630	0.01360	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002692315.1_ASM269231v1_genomic.fna
376	376	3576760	3574190	0.072	104	10720	104	10720	298	5060	298	5060	44768	44704	0	0.000	0.40742	0.01724	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002692745.1_ASM269274v1_genomic.fna
59	59	3752386	3752242	0.004	7	227777	7	227772	26	22691	26	22691	336141	336139	17	82.596	0.39754	0.04300	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002693005.1_ASM269300v1_genomic.fna
87	87	1179781	1172547	0.613	28	14577	27	14541	72	8252	72	8188	39835	39657	0	0.000	0.28672	0.02121	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002693085.1_ASM269308v1_genomic.fna
97	97	1441799	1427935	0.962	31	15880	31	15833	79	8828	79	8782	54713	54054	1	3.795	0.30501	0.02255	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002693145.1_ASM269314v1_genomic.fna
178	178	3289833	3288639	0.036	43	21015	43	21014	138	9589	138	9589	75129	75123	11	20.276	0.43147	0.01758	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002693185.1_ASM269318v1_genomic.fna
93	93	1848353	1836430	0.645	25	24374	25	24302	71	10143	71	10126	87610	87175	3	11.230	0.28283	0.02263	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002693335.1_ASM269333v1_genomic.fna
99	99	1209072	1203266	0.480	35	12421	35	12324	84	7896	84	7874	28709	28543	0	0.000	0.28410	0.02777	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002693535.1_ASM269353v1_genomic.fna
161	161	2187714	2187255	0.021	53	14399	53	14399	133	8318	133	8318	61159	60700	1	2.796	0.47133	0.04865	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002693605.1_ASM269360v1_genomic.fna
46	46	4388938	4376602	0.281	10	176415	10	175910	26	69954	26	69638	332276	331494	28	93.380	0.39781	0.01790	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002693685.1_ASM269368v1_genomic.fna
80	80	1329794	1325217	0.344	22	17270	22	17195	64	9050	64	8981	67011	66820	1	5.039	0.30155	0.02732	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002693745.1_ASM269374v1_genomic.fna
63	63	1872651	1872196	0.024	12	47642	12	47626	44	12653	44	12653	144767	144754	10	45.125	0.40590	0.03379	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002693775.1_ASM269377v1_genomic.fna
201	201	5124647	5116158	0.166	44	33807	44	33807	146	11994	146	11984	112858	112661	25	35.733	0.37141	0.08270	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002693805.1_ASM269380v1_genomic.fna
60	60	3240799	3240323	0.015	10	85929	10	85929	35	31523	35	31523	374435	374431	21	73.903	0.36053	0.02917	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002694465.1_ASM269446v1_genomic.fna
92	92	882272	876962	0.602	27	12370	27	12263	73	5207	73	5188	38681	38373	0	0.000	0.33174	0.01266	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002694645.1_ASM269464v1_genomic.fna
21	21	2990433	2983025	0.248	5	217560	5	217094	13	85229	13	85023	513478	513143	15	94.688	0.35346	0.01073	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002694765.1_ASM269476v1_genomic.fna
41	41	4460847	4460716	0.003	5	278682	5	278682	18	64772	18	64772	742292	742292	18	91.193	0.45975	0.02148	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002695025.1_ASM269502v1_genomic.fna
120	120	1756946	1756730	0.012	36	17195	36	17195	97	8244	97	8237	57677	57661	1	3.283	0.33937	0.01567	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002695265.1_ASM269526v1_genomic.fna
105	105	1700100	1694988	0.301	27	18308	27	18284	83	8241	83	8241	128360	127847	1	7.550	0.28464	0.02039	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002695425.1_ASM269542v1_genomic.fna
114	114	1889561	1879276	0.544	33	19247	33	19142	90	8607	90	8510	68027	67677	1	3.600	0.32306	0.02264	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002695445.1_ASM269544v1_genomic.fna
92	92	4356736	4355379	0.031	18	84285	18	84284	55	21257	55	21255	198832	198826	33	73.382	0.34864	0.01799	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002695545.1_ASM269554v1_genomic.fna
70	70	872801	866394	0.734	23	12213	23	12063	59	7832	59	7791	36118	35972	0	0.000	0.30957	0.01968	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002695605.1_ASM269560v1_genomic.fna
112	112	1397255	1396724	0.038	38	12929	38	12929	94	8167	94	8167	34392	34388	0	0.000	0.31370	0.02489	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002696025.1_ASM269602v1_genomic.fna
119	119	2576643	2556658	0.776	29	27752	29	27666	90	10561	90	10532	90490	89484	8	20.409	0.36172	0.01072	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002696105.1_ASM269610v1_genomic.fna
229	229	4297865	4295661	0.051	64	22070	64	22055	178	9779	178	9772	82034	82015	7	11.447	0.42861	0.04719	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002696215.1_ASM269621v1_genomic.fna
52	52	1788455	1785948	0.140	9	45292	9	44973	35	16066	35	16066	243081	242945	6	43.890	0.30043	0.03441	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002696275.1_ASM269627v1_genomic.fna
113	113	2300656	2285268	0.669	30	25374	30	25032	86	9384	86	9384	81540	81125	5	14.481	0.41043	0.01325	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002696305.1_ASM269630v1_genomic.fna
94	94	3020166	3020104	0.002	21	44674	21	44674	67	15661	67	15661	251954	251954	16	43.575	0.41825	0.02084	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002696485.1_ASM269648v1_genomic.fna
69	69	1143628	1142755	0.076	20	18663	20	18663	56	9138	56	9133	78924	78863	2	12.337	0.33311	0.01082	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002696665.1_ASM269666v1_genomic.fna
64	64	858660	852508	0.716	22	15183	22	15141	53	8276	53	8251	38651	38460	0	0.000	0.30033	0.01310	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002696725.1_ASM269672v1_genomic.fna
67	67	830164	825218	0.596	24	13029	24	12972	57	8112	57	8031	37472	37303	0	0.000	0.29672	0.01563	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002696775.1_ASM269677v1_genomic.fna
57	57	933449	932410	0.111	19	16707	19	16707	47	10149	47	10149	49506	49497	0	0.000	0.30235	0.01816	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002696965.1_ASM269696v1_genomic.fna
54	54	3898638	3895527	0.080	10	115221	10	115035	34	33081	34	32904	314224	313725	24	79.482	0.35128	0.04499	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002696985.1_ASM269698v1_genomic.fna
21	21	2742892	2742892	0.000	4	394077	4	394077	10	60739	10	60739	453740	453740	11	93.700	0.36066	0.02447	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002697085.1_ASM269708v1_genomic.fna
33	33	1516047	1512483	0.235	9	67777	9	67419	23	23524	23	23524	130189	129883	13	69.290	0.29614	0.03304	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002697255.1_ASM269725v1_genomic.fna
75	75	1168329	1164111	0.361	25	15580	25	15488	62	9558	62	9547	41348	41205	0	0.000	0.30550	0.02191	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002697365.1_ASM269736v1_genomic.fna
52	52	853813	848689	0.600	18	17803	18	17748	44	9995	43	9936	56622	56308	1	6.632	0.31087	0.01799	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002697465.1_ASM269746v1_genomic.fna
178	178	2472652	2472460	0.008	64	14091	64	14091	151	9252	151	9252	39724	39724	0	0.000	0.34539	0.01560	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002697475.1_ASM269747v1_genomic.fna
89	89	1976846	1949138	1.402	19	23339	19	23305	69	11247	69	11055	154370	150103	6	27.310	0.30175	0.04090	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002697505.1_ASM269750v1_genomic.fna
53	53	779741	779316	0.055	20	15755	20	15750	45	9799	45	9799	26134	26113	0	0.000	0.32198	0.01233	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002697525.1_ASM269752v1_genomic.fna
53	53	1664267	1655651	0.518	13	44351	13	44162	39	15064	39	15064	97102	96910	10	42.051	0.30813	0.02026	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002697625.1_ASM269762v1_genomic.fna
155	155	3009707	2993408	0.542	43	20654	43	20518	124	10375	124	10289	105230	105223	5	12.835	0.39861	0.01449	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002697885.1_ASM269788v1_genomic.fna
59	59	1190163	1189770	0.033	18	21620	18	21620	47	11411	47	11411	55706	55702	2	8.887	0.30746	0.01987	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002698365.1_ASM269836v1_genomic.fna
108	108	1605280	1604136	0.071	38	15699	38	15691	91	9948	91	9948	38233	38183	0	0.000	0.33338	0.01702	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002698625.1_ASM269862v1_genomic.fna
48	48	1767573	1763435	0.234	12	50973	12	50866	34	19628	34	19578	128638	128308	12	52.132	0.33124	0.02142	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002698705.1_ASM269870v1_genomic.fna
65	65	1487626	1487156	0.032	17	26827	17	26821	50	11486	50	11486	74631	74607	5	21.261	0.37796	0.01996	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002698745.1_ASM269874v1_genomic.fna
73	73	4854596	4848847	0.118	15	128417	15	128334	45	24585	45	24578	233347	232915	31	80.412	0.36373	0.04702	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002698895.1_ASM269889v1_genomic.fna
53	53	4466321	4466004	0.007	10	153457	10	153457	32	47102	32	47102	567454	567454	29	87.485	0.41401	0.01968	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002699205.1_ASM269920v1_genomic.fna
8	8	2100379	2100267	0.005	3	395401	3	395397	6	89285	6	89276	604226	604226	8	100.000	0.41503	0.04177	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002699265.1_ASM269926v1_genomic.fna
125	125	1902144	1902085	0.003	42	15125	42	15125	105	9679	105	9679	49374	49374	0	0.000	0.45198	0.01317	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002699605.1_ASM269960v1_genomic.fna
53	53	689986	681842	1.180	20	14457	21	12988	46	9335	46	9209	23039	22889	0	0.000	0.29411	0.01398	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002699685.1_ASM269968v1_genomic.fna
51	51	1211757	1206121	0.465	15	28367	15	28209	39	11936	39	11911	62183	61975	4	18.297	0.31196	0.01222	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002699745.1_ASM269974v1_genomic.fna
1190	1196	3812843	3812359	0.013	4	317656	5	231383	63	545	69	545	720655	587950	12	87.216	0.31798	0.15848	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002700005.1_ASM270000v1_genomic.fna
8	11	4506133	4505897	0.005	1	2335224	2	995188	4	310323	4	310321	2335224	2133816	5	99.818	0.35995	0.07495	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002700155.1_ASM270015v1_genomic.fna
7	7	2855445	2855426	0.001	1	1654422	1	1654419	4	245630	4	245630	1654422	1654419	6	99.461	0.40174	0.00987	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002700185.1_ASM270018v1_genomic.fna
46	46	2509760	2508828	0.037	9	103452	9	103429	28	25885	28	25878	312199	312153	18	76.072	0.43277	0.02943	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002700285.1_ASM270028v1_genomic.fna
41	41	2275521	2274554	0.042	8	100555	8	100527	24	21985	24	21867	248550	248349	16	78.200	0.30387	0.04864	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002700335.1_ASM270033v1_genomic.fna
57	57	1151227	1142777	0.734	15	22450	15	22198	45	10603	45	10603	76818	76554	3	17.258	0.29969	0.02574	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002700405.1_ASM270040v1_genomic.fna
83	83	1055628	1055405	0.021	28	13124	28	13124	70	8422	70	8422	34135	34117	0	0.000	0.29736	0.01787	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002700415.1_ASM270041v1_genomic.fna
31	31	767151	762148	0.652	10	30114	10	29898	24	15328	24	15187	60868	60589	2	15.858	0.29881	0.02004	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002700445.1_ASM270044v1_genomic.fna
75	75	1178605	1178451	0.013	23	16458	23	16458	61	8808	61	8808	54990	54988	1	4.666	0.29292	0.02454	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002700465.1_ASM270046v1_genomic.fna
93	93	1414169	1413597	0.040	29	16146	29	16144	76	8999	76	8999	48816	48800	0	0.000	0.29257	0.01455	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002700645.1_ASM270064v1_genomic.fna
80	80	1095810	1095362	0.041	27	16081	27	16081	67	8565	67	8565	34578	34570	0	0.000	0.26623	0.01576	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002700965.1_ASM270096v1_genomic.fna
39	39	1545239	1545065	0.011	8	57260	8	57260	27	18062	27	18062	215955	215955	10	57.884	0.30477	0.01493	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002701365.1_ASM270136v1_genomic.fna
77	77	2332376	2325982	0.274	16	44468	16	44433	56	13350	56	13308	98534	98432	14	46.435	0.31156	0.03993	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002701825.1_ASM270182v1_genomic.fna
43	43	726357	714718	1.602	15	19396	15	19122	36	10148	36	9863	37322	36821	0	0.000	0.34584	0.01975	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002702025.1_ASM270202v1_genomic.fna
50	50	1175504	1168482	0.597	16	26600	16	26487	40	13236	40	12979	61226	60854	2	10.186	0.30332	0.01514	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002702185.1_ASM270218v1_genomic.fna
67	67	985502	982085	0.347	21	15503	21	15476	56	9362	56	9362	40160	40026	0	0.000	0.29610	0.01503	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002702325.1_ASM270232v1_genomic.fna
178	178	3468250	3467303	0.027	45	22029	45	22023	141	9959	141	9953	86093	86080	8	15.131	0.40990	0.01838	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002702365.1_ASM270236v1_genomic.fna
65	65	1187380	1178983	0.707	20	21564	20	21110	53	10043	53	10027	51150	50892	1	4.308	0.28704	0.01530	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002702385.1_ASM270238v1_genomic.fna
79	79	1443025	1433518	0.659	25	21147	25	20840	64	10452	64	10415	49994	49760	0	0.000	0.31152	0.04555	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002702405.1_ASM270240v1_genomic.fna
32	32	1327887	1325677	0.166	8	65911	8	65911	22	21956	22	21956	118829	118829	10	60.711	0.30405	0.02363	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002702745.1_ASM270274v1_genomic.fna
67	67	961840	961626	0.022	23	16273	23	16273	56	8662	56	8662	36826	36809	0	0.000	0.29406	0.01472	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002702795.1_ASM270279v1_genomic.fna
82	82	1705009	1704374	0.037	20	26336	20	26336	64	10148	64	10148	106253	106210	4	17.971	0.28646	0.03675	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002702875.1_ASM270287v1_genomic.fna
47	47	1137056	1123078	1.229	13	30636	13	30373	36	12480	36	12344	71271	70342	4	21.529	0.30243	0.01198	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002702885.1_ASM270288v1_genomic.fna
30	30	1865845	1864060	0.096	7	84104	7	84034	20	28046	20	27960	199665	199605	13	77.058	0.28427	0.02114	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002702895.1_ASM270289v1_genomic.fna
22	22	988426	977993	1.056	5	81367	5	80873	13	15402	13	15372	117867	116165	10	83.573	0.29637	0.03026	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002703065.1_ASM270306v1_genomic.fna
54	54	655877	653965	0.292	19	11261	19	11258	46	8263	46	8261	37910	37816	0	0.000	0.30355	0.02405	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002703105.1_ASM270310v1_genomic.fna
82	82	1133221	1133065	0.014	27	14639	27	14639	68	8599	68	8599	43177	43177	0	0.000	0.56221	0.01392	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002703185.1_ASM270318v1_genomic.fna
55	55	1417347	1412111	0.369	16	31131	16	31059	41	15113	41	15027	69623	69508	6	24.351	0.37513	0.01350	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002703565.1_ASM270356v1_genomic.fna
127	127	1800547	1798076	0.137	38	14846	38	14846	104	8093	104	8046	60433	60230	1	3.356	0.59182	0.03956	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002703575.1_ASM270357v1_genomic.fna
30	30	1030866	1027212	0.354	8	49247	8	49247	20	17772	20	17596	102532	102247	7	45.393	0.38497	0.02149	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002704265.1_ASM270426v1_genomic.fna
47	47	1748467	1735183	0.760	11	52473	11	52216	32	19428	32	19411	164035	162578	11	50.670	0.32937	0.01025	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002704965.1_ASM270496v1_genomic.fna
20	20	1210766	1210758	0.001	4	83956	4	83948	13	30956	13	30956	256833	256833	8	73.964	0.31736	0.00676	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002705205.1_ASM270520v1_genomic.fna
54	54	1393000	1381302	0.840	15	31568	15	31391	41	13162	41	13074	75432	74920	5	22.495	0.33187	0.01949	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002705385.1_ASM270538v1_genomic.fna
48	48	1169409	1156636	1.092	11	35583	11	35033	34	9161	34	9161	116233	114536	6	35.953	0.29927	0.01744	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002705425.1_ASM270542v1_genomic.fna
74	74	1565810	1559657	0.393	18	25565	18	25548	57	10536	57	10481	71176	70722	6	24.023	0.30475	0.02043	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002705485.1_ASM270548v1_genomic.fna
53	53	1120682	1114169	0.581	15	25241	15	25067	42	10795	42	10735	73927	73591	2	13.012	0.29912	0.02582	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_002705625.1_ASM270562v1_genomic.fna
