Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
GCA_002380565.1_ASM238056v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	40	284	0	0	0	0	87.54	0.00	0.00
GCA_002381155.1_ASM238115v1_genomic	k__Bacteria (UID2566)	525	208	136	15	192	1	0	0	0	93.40	0.74	100.00
GCA_002381225.1_ASM238122v1_genomic	k__Bacteria (UID2569)	434	278	186	20	257	1	0	0	0	93.30	0.54	100.00
GCA_002382405.1_ASM238240v1_genomic	k__Bacteria (UID203)	5449	103	57	65	38	0	0	0	0	57.02	0.00	0.00
GCA_002382495.1_ASM238249v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	83	423	5	0	0	0	86.50	1.25	20.00
GCA_002382825.1_ASM238282v1_genomic	s__algicola (UID2846)	47	571	303	158	408	5	0	0	0	71.05	1.49	0.00
GCA_002383055.1_ASM238305v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	502	6	0	0	0	98.94	1.09	0.00
GCA_002383165.1_ASM238316v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_002383545.1_ASM238354v1_genomic	k__Bacteria (UID2569)	434	278	186	10	268	0	0	0	0	97.08	0.00	0.00
GCA_002384055.1_ASM238405v1_genomic	s__algicola (UID2847)	33	496	263	38	458	0	0	0	0	91.77	0.00	0.00
GCA_002384125.1_ASM238412v1_genomic	s__algicola (UID2847)	33	496	263	134	356	6	0	0	0	74.44	1.79	16.67
GCA_002384245.1_ASM238424v1_genomic	s__algicola (UID2846)	47	571	303	69	501	1	0	0	0	87.39	0.17	100.00
GCA_002384345.1_ASM238434v1_genomic	s__algicola (UID2847)	33	496	263	2	481	13	0	0	0	99.24	3.51	0.00
GCA_002384605.1_ASM238460v1_genomic	s__algicola (UID2847)	33	496	263	59	434	1	1	1	0	87.14	0.92	10.00
GCA_002384715.1_ASM238471v1_genomic	k__Bacteria (UID2566)	525	208	136	93	113	2	0	0	0	62.41	1.47	0.00
GCA_002384725.1_ASM238472v1_genomic	k__Bacteria (UID2569)	434	277	185	52	225	0	0	0	0	86.08	0.00	0.00
GCA_002384895.1_ASM238489v1_genomic	s__algicola (UID2847)	33	496	263	31	457	8	0	0	0	91.42	2.17	0.00
GCA_002386755.1_ASM238675v1_genomic	k__Bacteria (UID2569)	434	278	186	16	242	20	0	0	0	93.76	5.04	0.00
GCA_002387575.1_ASM238757v1_genomic	s__algicola (UID2846)	47	571	303	140	425	6	0	0	0	76.21	0.97	66.67
GCA_002387615.1_ASM238761v1_genomic	k__Bacteria (UID2569)	434	278	186	32	244	2	0	0	0	87.71	1.08	50.00
GCA_002387645.1_ASM238764v1_genomic	k__Bacteria (UID2569)	434	278	186	98	180	0	0	0	0	78.19	0.00	0.00
GCA_002388405.1_ASM238840v1_genomic	k__Bacteria (UID203)	5449	104	58	50	54	0	0	0	0	77.76	0.00	0.00
GCA_002388445.1_ASM238844v1_genomic	s__algicola (UID2846)	47	571	303	31	524	16	0	0	0	97.07	2.95	0.00
GCA_002388645.1_ASM238864v1_genomic	k__Bacteria (UID2569)	434	278	186	2	276	0	0	0	0	99.46	0.00	0.00
GCA_002388705.1_ASM238870v1_genomic	s__algicola (UID2847)	33	496	263	73	421	2	0	0	0	84.32	0.38	0.00
GCA_002388845.1_ASM238884v1_genomic	s__algicola (UID2847)	33	496	263	3	492	1	0	0	0	99.23	0.19	0.00
GCA_002388855.1_ASM238885v1_genomic	s__algicola (UID2846)	47	571	303	47	510	14	0	0	0	92.45	2.91	28.57
GCA_002389225.1_ASM238922v1_genomic	k__Bacteria (UID2569)	434	278	186	39	232	7	0	0	0	93.62	3.49	14.29
GCA_002389235.1_ASM238923v1_genomic	k__Bacteria (UID2566)	525	208	136	55	150	3	0	0	0	78.95	1.54	66.67
GCA_002389295.1_ASM238929v1_genomic	k__Bacteria (UID2569)	434	278	186	22	255	1	0	0	0	89.68	0.54	0.00
GCA_002389345.1_ASM238934v1_genomic	k__Bacteria (UID2569)	434	278	186	41	235	2	0	0	0	86.89	0.36	0.00
GCA_002389405.1_ASM238940v1_genomic	k__Bacteria (UID2566)	525	208	136	59	148	1	0	0	0	80.39	0.74	0.00
GCA_002389415.1_ASM238941v1_genomic	k__Bacteria (UID2569)	434	277	185	82	191	4	0	0	0	66.49	1.10	25.00
GCA_002389475.1_ASM238947v1_genomic	k__Bacteria (UID2569)	434	278	186	19	254	5	0	0	0	97.41	1.29	0.00
GCA_002389535.1_ASM238953v1_genomic	s__algicola (UID2846)	47	571	303	129	442	0	0	0	0	75.83	0.00	0.00
GCA_002389565.1_ASM238956v1_genomic	k__Bacteria (UID203)	5449	104	58	49	54	1	0	0	0	79.47	1.72	0.00
GCA_002389585.1_ASM238958v1_genomic	k__Bacteria (UID2569)	434	278	186	60	217	1	0	0	0	79.81	0.02	100.00
GCA_002389645.1_ASM238964v1_genomic	k__Bacteria (UID2569)	434	278	186	2	265	11	0	0	0	99.46	4.84	27.27
GCA_002390065.1_ASM239006v1_genomic	k__Bacteria (UID2569)	434	278	186	21	253	4	0	0	0	95.61	1.45	50.00
GCA_002390125.1_ASM239012v1_genomic	s__algicola (UID2846)	47	571	303	102	467	2	0	0	0	81.38	0.38	100.00
GCA_002390165.1_ASM239016v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	133	405	10	0	0	0	77.86	1.78	10.00
GCA_002390335.1_ASM239033v1_genomic	k__Bacteria (UID2569)	434	278	186	15	246	17	0	0	0	96.14	6.28	0.00
GCA_002390405.1_ASM239040v1_genomic	k__Bacteria (UID2569)	434	278	186	36	238	4	0	0	0	92.19	1.88	50.00
GCA_002390455.1_ASM239045v1_genomic	k__Bacteria (UID2566)	525	208	136	53	154	1	0	0	0	84.93	0.37	0.00
GCA_002390535.1_ASM239053v1_genomic	k__Bacteria (UID2569)	434	278	186	12	266	0	0	0	0	94.09	0.00	0.00
GCA_002390585.1_ASM239058v1_genomic	s__algicola (UID2846)	47	571	303	97	472	2	0	0	0	80.05	0.40	0.00
GCA_002390605.1_ASM239060v1_genomic	s__algicola (UID2846)	47	571	303	103	462	5	1	0	0	79.76	0.73	0.00
GCA_002390615.1_ASM239061v1_genomic	k__Bacteria (UID2569)	434	278	186	34	243	1	0	0	0	88.72	0.54	0.00
GCA_002390645.1_ASM239064v1_genomic	k__Bacteria (UID2569)	434	278	186	26	252	0	0	0	0	90.50	0.00	0.00
GCA_002390665.1_ASM239066v1_genomic	k__Bacteria (UID203)	5449	104	58	61	43	0	0	0	0	63.79	0.00	0.00
GCA_002390765.1_ASM239076v1_genomic	k__Bacteria (UID2569)	434	278	186	1	276	1	0	0	0	99.73	0.11	0.00
GCA_002390775.1_ASM239077v1_genomic	k__Bacteria (UID2569)	434	278	186	11	258	9	0	0	0	94.62	1.91	22.22
GCA_002390905.1_ASM239090v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	40	276	8	0	0	0	93.86	2.53	37.50
GCA_002391865.1_ASM239186v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	4	318	2	0	0	0	99.51	0.18	100.00
GCA_002392055.1_ASM239205v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.49	0.00
GCA_002396605.1_ASM239660v1_genomic	k__Bacteria (UID2569)	434	278	186	45	230	3	0	0	0	85.07	1.08	33.33
GCA_002398345.1_ASM239834v1_genomic	k__Bacteria (UID2569)	434	278	186	49	227	2	0	0	0	82.12	0.81	50.00
GCA_002399805.1_ASM239980v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	48	460	3	0	0	0	91.01	0.42	33.33
GCA_002400505.1_ASM240050v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	283	258	5	2	0	0	50.54	2.08	9.09
GCA_002400885.1_ASM240088v1_genomic	k__Bacteria (UID203)	5449	103	57	65	38	0	0	0	0	58.25	0.00	0.00
GCA_002400975.1_ASM240097v1_genomic	k__Bacteria (UID203)	5449	104	58	60	43	1	0	0	0	61.21	0.86	100.00
GCA_002401105.1_ASM240110v1_genomic	k__Bacteria (UID203)	5449	103	57	60	43	0	0	0	0	63.32	0.00	0.00
GCA_002401215.1_ASM240121v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	182	342	24	0	0	0	67.31	1.81	29.17
GCA_002401385.1_ASM240138v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	161	375	12	0	0	0	72.42	2.29	58.33
GCA_002401955.1_ASM240195v1_genomic	k__Bacteria (UID2569)	434	278	186	73	203	2	0	0	0	85.48	0.29	0.00
GCA_002402165.1_ASM240216v1_genomic	k__Bacteria (UID2569)	434	278	186	21	257	0	0	0	0	90.32	0.00	0.00
GCA_002403645.1_ASM240364v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_002403935.1_ASM240393v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	156	353	2	0	0	0	72.21	0.44	0.00
GCA_002405435.1_ASM240543v1_genomic	k__Bacteria (UID2569)	434	278	186	72	202	4	0	0	0	79.60	1.88	0.00
GCA_002409405.1_ASM240940v1_genomic	k__Bacteria (UID2569)	434	277	185	37	240	0	0	0	0	86.76	0.00	0.00
GCA_002413535.1_ASM241353v1_genomic	k__Bacteria (UID2569)	434	278	186	17	258	3	0	0	0	98.44	0.81	33.33
GCA_002413625.1_ASM241362v1_genomic	s__algicola (UID2847)	33	496	263	3	489	4	0	0	0	99.30	0.40	0.00
GCA_002413745.1_ASM241374v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	502	6	0	0	0	98.94	1.09	0.00
GCA_002414425.1_ASM241442v1_genomic	s__algicola (UID2847)	33	496	263	2	493	1	0	0	0	99.24	0.19	0.00
GCA_002414565.1_ASM241456v1_genomic	s__algicola (UID2847)	33	496	263	15	480	1	0	0	0	96.61	0.19	0.00
GCA_002414635.1_ASM241463v1_genomic	s__algicola (UID2847)	33	496	263	4	492	0	0	0	0	98.67	0.00	0.00
GCA_002414705.1_ASM241470v1_genomic	s__algicola (UID2846)	47	571	303	104	460	7	0	0	0	87.48	1.14	0.00
GCA_002414725.1_ASM241472v1_genomic	s__algicola (UID2847)	33	496	263	43	452	1	0	0	0	89.98	0.10	0.00
GCA_002415015.1_ASM241501v1_genomic	s__algicola (UID2847)	33	496	263	4	491	1	0	0	0	98.80	0.19	0.00
GCA_002415035.1_ASM241503v1_genomic	k__Bacteria (UID2569)	434	278	186	0	277	1	0	0	0	100.00	0.54	0.00
GCA_002415135.1_ASM241513v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	0	320	3	0	0	0	100.00	1.47	0.00
GCA_002415175.1_ASM241517v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_002415215.1_ASM241521v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_002415785.1_ASM241578v1_genomic	k__Bacteria (UID2569)	434	278	186	0	278	0	0	0	0	100.00	0.00	0.00
GCA_002416265.1_ASM241626v1_genomic	k__Bacteria (UID2565)	2921	152	93	7	145	0	0	0	0	93.01	0.00	0.00
GCA_002420235.1_ASM242023v1_genomic	k__Bacteria (UID2569)	434	278	186	20	255	3	0	0	0	93.34	0.90	33.33
GCA_002420545.1_ASM242054v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_002421065.1_ASM242106v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	0.74	0.00
GCA_002421305.1_ASM242130v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_002421645.1_ASM242164v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	228	275	8	0	0	0	58.05	1.37	12.50
GCA_002422095.1_ASM242209v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	71	439	1	0	0	0	91.89	0.12	100.00
GCA_002422285.1_ASM242228v1_genomic	k__Bacteria (UID203)	5449	104	58	67	37	0	0	0	0	51.72	0.00	0.00
GCA_002422665.1_ASM242266v1_genomic	k__Bacteria (UID203)	5449	104	58	52	49	3	0	0	0	76.31	5.17	66.67
GCA_002423825.1_ASM242382v1_genomic	k__Bacteria (UID2569)	434	278	186	81	195	2	0	0	0	73.73	1.08	100.00
GCA_002425005.1_ASM242500v1_genomic	k__Bacteria (UID2569)	434	278	186	73	204	1	0	0	0	87.81	0.54	0.00
GCA_002425465.1_ASM242546v1_genomic	k__Bacteria (UID2565)	2921	152	93	33	119	0	0	0	0	83.71	0.00	0.00
GCA_002426015.1_ASM242601v1_genomic	s__algicola (UID2846)	47	571	303	24	545	2	0	0	0	98.62	0.66	0.00
GCA_002426065.1_ASM242606v1_genomic	s__algicola (UID2847)	33	496	263	13	480	3	0	0	0	97.29	0.89	66.67
GCA_002426075.1_ASM242607v1_genomic	k__Bacteria (UID2565)	2921	152	93	1	149	2	0	0	0	98.92	2.15	0.00
GCA_002426105.1_ASM242610v1_genomic	k__Bacteria (UID2569)	434	278	186	42	234	2	0	0	0	83.88	0.81	50.00
GCA_002426755.1_ASM242675v1_genomic	s__algicola (UID2846)	47	571	303	2	565	4	0	0	0	99.34	0.74	25.00
GCA_002426785.1_ASM242678v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	33	288	3	0	0	0	88.33	1.23	0.00
GCA_002426835.1_ASM242683v1_genomic	s__algicola (UID2846)	47	571	303	74	489	8	0	0	0	85.04	1.01	25.00
GCA_002426905.1_ASM242690v1_genomic	k__Bacteria (UID2569)	434	278	186	61	214	3	0	0	0	77.23	1.08	0.00
GCA_002427735.1_ASM242773v1_genomic	k__Bacteria (UID2569)	434	277	185	18	258	1	0	0	0	98.38	0.54	0.00
GCA_002427935.1_ASM242793v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	82	427	2	0	0	0	91.54	0.53	0.00
GCA_002428305.1_ASM242830v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	29	481	1	0	0	0	97.38	0.18	0.00
GCA_002428965.1_ASM242896v1_genomic	s__algicola (UID2846)	47	571	303	7	562	2	0	0	0	98.18	0.50	0.00
GCA_002428995.1_ASM242899v1_genomic	k__Bacteria (UID2569)	434	278	186	1	277	0	0	0	0	99.46	0.00	0.00
GCA_002429085.1_ASM242908v1_genomic	k__Bacteria (UID2569)	434	278	186	24	248	6	0	0	0	95.85	1.43	16.67
GCA_002429185.1_ASM242918v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	35	468	8	0	0	0	91.64	1.74	0.00
GCA_002429285.1_ASM242928v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	492	13	3	0	0	98.94	3.77	0.00
GCA_002429685.1_ASM242968v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	38	278	8	0	0	0	88.65	2.22	12.50
GCA_002429865.1_ASM242986v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_002430025.1_ASM243002v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	3	320	1	0	0	0	99.02	0.25	0.00
GCA_002430205.1_ASM243020v1_genomic	s__algicola (UID2847)	33	496	263	49	447	0	0	0	0	89.70	0.00	0.00
GCA_002430445.1_ASM243044v1_genomic	s__algicola (UID2846)	47	571	303	77	493	1	0	0	0	83.44	0.17	0.00
GCA_002430455.1_ASM243045v1_genomic	s__algicola (UID2846)	47	571	303	112	454	5	0	0	0	76.42	0.91	60.00
GCA_002430545.1_ASM243054v1_genomic	s__algicola (UID2846)	47	571	303	104	465	2	0	0	0	78.03	0.33	0.00
GCA_002430755.1_ASM243075v1_genomic	k__Bacteria (UID2569)	434	278	186	74	202	2	0	0	0	71.84	1.08	0.00
GCA_002430925.1_ASM243092v1_genomic	k__Bacteria (UID2565)	2921	152	93	2	150	0	0	0	0	97.85	0.00	0.00
GCA_002431085.1_ASM243108v1_genomic	k__Bacteria (UID2565)	2921	152	93	2	150	0	0	0	0	97.85	0.00	0.00
GCA_002432085.1_ASM243208v1_genomic	k__Bacteria (UID2569)	434	277	185	54	214	9	0	0	0	83.26	3.78	0.00
GCA_002432565.1_ASM243256v1_genomic	k__Bacteria (UID2569)	434	277	185	45	229	3	0	0	0	85.44	0.86	100.00
GCA_002433125.1_ASM243312v1_genomic	s__algicola (UID2846)	47	571	303	68	473	28	1	1	0	92.37	4.16	8.11
GCA_002433505.1_ASM243350v1_genomic	s__algicola (UID2847)	33	496	263	72	419	4	1	0	0	87.92	1.71	28.57
GCA_002433745.1_ASM243374v1_genomic	s__algicola (UID2847)	33	496	263	4	492	0	0	0	0	98.67	0.00	0.00
GCA_002434285.1_ASM243428v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	26	291	7	0	0	0	91.09	1.47	14.29
GCA_002435045.1_ASM243504v1_genomic	s__algicola (UID2846)	47	571	303	87	480	4	0	0	0	82.30	0.66	75.00
GCA_002435115.1_ASM243511v1_genomic	s__algicola (UID2846)	47	571	303	16	552	3	0	0	0	98.48	0.83	0.00
GCA_002435265.1_ASM243526v1_genomic	s__algicola (UID2847)	33	496	263	55	425	16	0	0	0	88.10	4.13	43.75
GCA_002435605.1_ASM243560v1_genomic	k__Bacteria (UID2569)	434	278	186	4	274	0	0	0	0	98.39	0.00	0.00
GCA_002439125.1_ASM243912v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_002439165.1_ASM243916v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_002440405.1_ASM244040v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_002440605.1_ASM244060v1_genomic	s__algicola (UID2847)	33	496	263	31	454	11	0	0	0	94.08	2.88	0.00
GCA_002440705.1_ASM244070v1_genomic	s__algicola (UID2847)	33	496	263	36	448	12	0	0	0	94.72	1.90	25.00
GCA_002441475.1_ASM244147v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	27	294	3	0	0	0	95.30	1.23	33.33
GCA_002441545.1_ASM244154v1_genomic	s__algicola (UID2846)	47	571	303	68	477	26	0	0	0	93.86	3.62	15.38
GCA_002448555.1_ASM244855v1_genomic	k__Bacteria (UID2569)	434	278	186	39	239	0	0	0	0	88.68	0.00	0.00
GCA_002450235.1_ASM245023v1_genomic	k__Bacteria (UID2569)	434	278	186	32	244	2	0	0	0	88.10	0.45	0.00
GCA_002450845.1_ASM245084v1_genomic	k__Bacteria (UID2569)	434	278	186	1	277	0	0	0	0	99.46	0.00	0.00
GCA_002452945.1_ASM245294v1_genomic	s__algicola (UID2846)	47	571	303	60	502	9	0	0	0	93.44	1.99	33.33
GCA_002452975.1_ASM245297v1_genomic	k__Bacteria (UID203)	5449	104	58	48	54	2	0	0	0	78.62	3.45	100.00
GCA_002453005.1_ASM245300v1_genomic	s__algicola (UID2847)	33	496	263	15	472	9	0	0	0	97.50	1.69	55.56
GCA_002453015.1_ASM245301v1_genomic	s__algicola (UID2847)	33	496	263	47	437	11	1	0	0	89.89	1.83	7.14
GCA_002453055.1_ASM245305v1_genomic	s__algicola (UID2847)	33	496	263	54	439	3	0	0	0	92.94	0.76	66.67
GCA_002453075.1_ASM245307v1_genomic	s__algicola (UID2847)	33	496	263	43	448	5	0	0	0	93.92	0.78	0.00
GCA_002453085.1_ASM245308v1_genomic	s__algicola (UID2847)	33	496	263	92	387	17	0	0	0	81.83	3.95	11.76
GCA_002453235.1_ASM245323v1_genomic	k__Bacteria (UID2569)	434	278	186	20	258	0	0	0	0	91.65	0.00	0.00
GCA_002453255.1_ASM245325v1_genomic	k__Bacteria (UID2569)	434	278	186	4	254	20	0	0	0	99.16	8.17	0.00
GCA_002453265.1_ASM245326v1_genomic	k__Bacteria (UID2569)	434	278	186	131	146	1	0	0	0	60.79	0.54	0.00
GCA_002453775.1_ASM245377v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_002453895.1_ASM245389v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	0	321	2	0	0	0	100.00	0.98	0.00
GCA_002454095.1_ASM245409v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	0	321	2	0	0	0	100.00	0.98	0.00
GCA_002454195.1_ASM245419v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	149	358	4	0	0	0	77.87	0.62	0.00
GCA_002454235.1_ASM245423v1_genomic	k__Bacteria (UID2569)	434	277	185	57	219	1	0	0	0	93.51	0.54	0.00
GCA_002454815.1_ASM245481v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	0	321	2	0	0	0	100.00	0.65	0.00
GCA_002455135.1_ASM245513v1_genomic	k__Bacteria (UID2569)	434	278	186	64	212	2	0	0	0	77.25	1.08	0.00
GCA_002455915.1_ASM245591v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	53	270	1	0	0	0	86.54	0.25	0.00
GCA_002457075.1_ASM245707v1_genomic	k__Bacteria (UID2566)	525	208	136	43	165	0	0	0	0	73.90	0.00	0.00
GCA_002457295.1_ASM245729v1_genomic	k__Bacteria (UID2566)	525	208	136	72	136	0	0	0	0	55.88	0.00	0.00
GCA_002457355.1_ASM245735v1_genomic	k__Bacteria (UID203)	5449	104	58	67	36	1	0	0	0	55.17	1.72	100.00
GCA_002457715.1_ASM245771v1_genomic	k__Bacteria (UID2566)	525	208	136	60	148	0	0	0	0	66.54	0.00	0.00
GCA_002469685.1_ASM246968v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_002469765.1_ASM246976v1_genomic	k__Bacteria (UID2569)	434	278	186	38	239	1	0	0	0	87.05	0.02	100.00
GCA_002469955.1_ASM246995v1_genomic	k__Bacteria (UID2569)	434	278	186	107	168	3	0	0	0	68.18	1.08	33.33
GCA_002470025.1_ASM247002v1_genomic	s__algicola (UID2846)	47	571	303	125	444	2	0	0	0	73.99	0.34	0.00
GCA_002470355.1_ASM247035v1_genomic	k__Bacteria (UID2569)	434	278	186	105	168	5	0	0	0	68.99	0.95	40.00
GCA_002470405.1_ASM247040v1_genomic	k__Bacteria (UID2569)	434	278	186	11	264	3	0	0	0	96.02	1.09	33.33
GCA_002470435.1_ASM247043v1_genomic	k__Bacteria (UID2569)	434	278	186	4	271	3	0	0	0	99.58	0.32	0.00
GCA_002470505.1_ASM247050v1_genomic	k__Bacteria (UID2569)	434	278	186	60	206	12	0	0	0	74.90	2.06	0.00
GCA_002470745.1_ASM247074v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	103	390	18	0	0	0	76.95	5.02	5.56
GCA_002470765.1_ASM247076v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	70	430	11	0	0	0	87.26	2.24	9.09
GCA_002470785.1_ASM247078v1_genomic	k__Bacteria (UID2569)	434	278	186	43	235	0	0	0	0	86.15	0.00	0.00
GCA_002470905.1_ASM247090v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	60	449	2	0	0	0	86.55	0.47	50.00
GCA_002471375.1_ASM247137v1_genomic	k__Bacteria (UID2569)	434	277	185	25	251	1	0	0	0	96.54	0.54	0.00
GCA_002471425.1_ASM247142v1_genomic	k__Bacteria (UID203)	5449	104	58	65	39	0	0	0	0	50.31	0.00	0.00
GCA_002471625.1_ASM247162v1_genomic	s__algicola (UID2846)	47	571	303	129	437	5	0	0	0	73.05	0.91	20.00
GCA_002471645.1_ASM247164v1_genomic	k__Bacteria (UID203)	5449	104	58	16	71	16	1	0	0	82.10	5.96	0.00
GCA_002471745.1_ASM247174v1_genomic	s__algicola (UID2847)	33	496	263	114	380	2	0	0	0	79.25	0.27	0.00
GCA_002471825.1_ASM247182v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	4	542	2	0	0	0	98.94	0.34	0.00
GCA_002472765.1_ASM247276v1_genomic	k__Bacteria (UID2565)	2921	152	93	4	148	0	0	0	0	97.49	0.00	0.00
GCA_002472905.1_ASM247290v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	1	320	3	0	0	0	99.51	0.74	0.00
GCA_002472945.1_ASM247294v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_002476825.1_ASM247682v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	8	312	4	0	0	0	96.81	1.10	25.00
GCA_002476905.1_ASM247690v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	23	295	6	0	0	0	93.91	2.94	50.00
GCA_002477085.1_ASM247708v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	0	321	2	0	0	0	100.00	0.41	50.00
GCA_002477505.1_ASM247750v1_genomic	k__Bacteria (UID2569)	434	278	186	40	237	1	0	0	0	86.00	0.02	100.00
GCA_002477565.1_ASM247756v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	49	490	9	0	0	0	88.44	2.00	44.44
GCA_002477585.1_ASM247758v1_genomic	s__algicola (UID2846)	47	571	303	96	469	6	0	0	0	80.82	1.35	83.33
GCA_002477625.1_ASM247762v1_genomic	p__Bacteroidetes (UID2605)	350	316	210	72	243	1	0	0	0	79.08	0.48	100.00
GCA_002477665.1_ASM247766v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.41	0.00
GCA_002478375.1_ASM247837v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	23	298	2	0	0	0	93.03	0.98	0.00
GCA_002478465.1_ASM247846v1_genomic	k__Bacteria (UID2565)	2921	152	93	8	143	1	0	0	0	92.38	0.10	0.00
GCA_002478565.1_ASM247856v1_genomic	k__Bacteria (UID2569)	434	277	185	22	254	1	0	0	0	96.74	0.54	0.00
GCA_002478685.1_ASM247868v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	39	470	2	0	0	0	90.69	0.53	50.00
GCA_002478765.1_ASM247876v1_genomic	k__Bacteria (UID2569)	434	278	186	9	266	3	0	0	0	95.43	1.61	0.00
GCA_002478785.1_ASM247878v1_genomic	k__Bacteria (UID2569)	434	278	186	65	212	1	0	0	0	74.75	0.54	100.00
GCA_002479965.1_ASM247996v1_genomic	k__Bacteria (UID2569)	434	278	186	48	228	2	0	0	0	85.58	0.65	0.00
GCA_002480215.1_ASM248021v1_genomic	k__Bacteria (UID2569)	434	277	185	65	212	0	0	0	0	74.72	0.00	0.00
GCA_002480405.1_ASM248040v1_genomic	s__algicola (UID2846)	47	571	303	13	549	9	0	0	0	98.13	1.71	11.11
GCA_002480545.1_ASM248054v1_genomic	s__algicola (UID2846)	47	571	303	7	561	3	0	0	0	98.02	0.39	66.67
GCA_002480685.1_ASM248068v1_genomic	k__Bacteria (UID2569)	434	278	186	2	276	0	0	0	0	98.92	0.00	0.00
GCA_002482775.1_ASM248277v1_genomic	k__Bacteria (UID2569)	434	278	186	12	263	3	0	0	0	96.33	1.08	33.33
GCA_002482885.1_ASM248288v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	120	374	17	0	0	0	81.89	1.71	0.00
GCA_002482945.1_ASM248294v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	16	482	13	0	0	0	96.81	3.34	15.38
GCA_002482975.1_ASM248297v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	47	441	21	2	0	0	95.54	4.99	22.22
GCA_002483265.1_ASM248326v1_genomic	k__Bacteria (UID2569)	434	277	185	2	275	0	0	0	0	99.46	0.00	0.00
