Genome_ID,Bin_Id,Marker lineage,Completeness,Contamination,Strain_heterogeneity,Quality_score,classification,Domain,Phyla,Class,Order,Family,Genus,Species,n_scaffolds,n_contigs,scaf_bp,contig_bp,gap_pct,scaf_N50,scaf_L50,ctg_N50,ctg_L50,scaf_N90,scaf_L90,ctg_N90,ctg_L90,scaf_max,ctg_max,scaf_n_gt50K,scaf_pct_gt50K,gc_avg,gc_std,Classification_quality
GCA_002296885.1,GCA_002296885.1_ASM229688v1_genomic,f__Flavobacteriaceae (UID2817),80.51,2.41,44.44,68.46000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp002296885,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp002296885,288,301,2399307,2397561,0.073,73,10205,74,9962,214,4203,219,4100,33075,33075,0,0.0,0.36507,0.01797,Medium
GCA_002297465.1,GCA_002297465.1_ASM229746v1_genomic,s__algicola (UID2846),76.78,0.44,33.33,74.58,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA724;s__UBA724 sp002723075,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,UBA724,UBA724 sp002723075,39,64,1183977,1175975,0.6759999999999999,10,45259,12,32505,27,15266,37,10722,102229,102229,8,45.275,0.41242,0.01406,Low
GCA_002297505.1,GCA_002297505.1_ASM229750v1_genomic,o__Flavobacteriales (UID2815),89.72,0.0,0.0,89.72,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Epilithonimonas;s__Epilithonimonas sp002297505,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Epilithonimonas,Epilithonimonas sp002297505,131,276,3175191,3155602,0.617,20,43171,31,27344,77,10451,118,6334,183659,149096,17,47.038000000000004,0.40369,0.01965,Medium
GCA_002297705.1,GCA_002297705.1_ASM229770v1_genomic,s__algicola (UID2847),79.37,0.97,21.43,74.52000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__Leeuwenhoekiella blandensis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella blandensis,397,526,3397701,3354291,1.278,88,12084,100,10021,290,3955,330,3462,48800,48800,0,0.0,0.39638,0.02002,Low
GCA_002302395.1,GCA_002302395.1_ASM230239v1_genomic,p__Bacteroidetes (UID2605),99.52,0.0,0.0,99.52,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga sputigena,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sputigena,1,1,3074746,3074746,0.0,1,3074746,1,3074746,1,3074746,1,3074746,3074746,3074746,1,100.0,0.38529,0.0,Medium
GCA_002302415.1,GCA_002302415.1_ASM230241v1_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga gingivalis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga gingivalis,1,1,2838633,2838633,0.0,1,2838633,1,2838633,1,2838633,1,2838633,2838633,2838633,1,100.0,0.40088,0.0,Medium
GCA_002302445.1,GCA_002302445.1_ASM230244v1_genomic,p__Bacteroidetes (UID2605),100.0,0.24,0.0,98.8,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga canimorsus,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga canimorsus,1,1,2493828,2493828,0.0,1,2493828,1,2493828,1,2493828,1,2493828,2493828,2493828,1,100.0,0.36171,0.0,Medium
GCA_002302475.1,GCA_002302475.1_ASM230247v1_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga cynodegmi,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga cynodegmi,1,1,2640475,2640475,0.0,1,2640475,1,2640475,1,2640475,1,2640475,2640475,2640475,1,100.0,0.34256,0.0,Medium
GCA_002302495.1,GCA_002302495.1_ASM230249v1_genomic,p__Bacteroidetes (UID2605),99.52,0.0,0.0,99.52,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga sputigena,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sputigena,1,1,2855148,2855148,0.0,1,2855148,1,2855148,1,2855148,1,2855148,2855148,2855148,1,100.0,0.38777,0.0,Medium
GCA_002302515.1,GCA_002302515.1_ASM230251v1_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga canis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga canis,1,1,2633192,2633192,0.0,1,2633192,1,2633192,1,2633192,1,2633192,2633192,2633192,1,100.0,0.35849000000000003,0.0,Medium
GCA_002302535.1,GCA_002302535.1_ASM230253v1_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga canis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga canis,1,1,2632967,2632967,0.0,1,2632967,1,2632967,1,2632967,1,2632967,2632967,2632967,1,100.0,0.35961,0.0,Medium
GCA_002302565.1,GCA_002302565.1_ASM230256v1_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga canimorsus,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga canimorsus,1,1,2414275,2414275,0.0,1,2414275,1,2414275,1,2414275,1,2414275,2414275,2414275,1,100.0,0.36293000000000003,0.0,Medium
GCA_002302595.1,GCA_002302595.1_ASM230259v1_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga sputigena,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sputigena,1,1,3098616,3098616,0.0,1,3098616,1,3098616,1,3098616,1,3098616,3098616,3098616,1,100.0,0.38650999999999996,0.0,Medium
GCA_002302615.1,GCA_002302615.1_ASM230261v1_genomic,p__Bacteroidetes (UID2605),99.05,0.0,0.0,99.05,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga leadbetteri,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga leadbetteri,1,1,2504023,2504023,0.0,1,2504023,1,2504023,1,2504023,1,2504023,2504023,2504023,1,100.0,0.40209,0.0,Medium
GCA_002302635.1,GCA_002302635.1_ASM230263v1_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga stomatis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga stomatis,1,1,2831350,2831350,0.0,1,2831350,1,2831350,1,2831350,1,2831350,2831350,2831350,1,100.0,0.35869,0.0,Medium
GCA_002302655.1,GCA_002302655.1_ASM230265v1_genomic,p__Bacteroidetes (UID2605),99.52,0.0,0.0,99.52,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga canimorsus,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga canimorsus,1,1,2455405,2455405,0.0,1,2455405,1,2455405,1,2455405,1,2455405,2455405,2455405,1,100.0,0.36288000000000004,0.0,Medium
GCA_002303885.1,GCA_002303885.1_ASM230388v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.05,0.0,99.4,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp002303885,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp002303885,47,47,5397558,5397558,0.0,8,250195,8,250195,21,112752,21,112752,454278,454278,23,94.296,0.33762,0.0459,Medium
GCA_002304005.1,GCA_002304005.1_ASM230400v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.55,25.0,96.9,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp002304005,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp002304005,45,45,5127275,5127275,0.0,6,343670,6,343670,17,100589,17,100589,664578,664578,21,96.995,0.33755,0.043,Medium
GCA_002304765.1,GCA_002304765.1_ASM230476v1_genomic,s__algicola (UID2846),95.46,2.71,25.0,81.91,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Euzebyella;s__Euzebyella marina,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Euzebyella,Euzebyella marina,204,281,4328201,4304596,0.545,39,35988,42,29328,126,10304,142,7962,107586,107586,18,29.759,0.40276,0.01188,Medium
GCA_002306185.1,GCA_002306185.1_ASM230618v1_genomic,o__Flavobacteriales (UID2815),92.94,1.39,25.0,85.99,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella sp002205795,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Kaistella,Kaistella sp002205795,166,235,2558155,2552648,0.215,36,22463,46,16944,111,7711,140,5995,69641,69601,4,9.442,0.3956,0.01839,Medium
GCA_002308695.1,GCA_002308695.1_ASM230869v1_genomic,o__Flavobacteriales (UID2815),100.0,0.98,0.0,95.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella carnis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Kaistella,Kaistella carnis,44,49,2963267,2962668,0.02,7,142576,8,142487,22,37041,23,37039,373263,373249,18,84.39,0.36391999999999997,0.015019999999999999,Medium
GCA_002310515.1,GCA_002310515.1_ASM231051v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,1,1,4093812,4093812,0.0,1,4093812,1,4093812,1,4093812,1,4093812,4093812,4093812,1,100.0,0.35479,0.0,Medium
GCA_002310535.1,GCA_002310535.1_ASM231053v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,1,1,4093812,4093812,0.0,1,4093812,1,4093812,1,4093812,1,4093812,4093812,4093812,1,100.0,0.35479,0.0,Medium
GCA_002311535.1,GCA_002311535.1_ASM231153v1_genomic,s__algicola (UID2847),99.43,0.57,0.0,96.58000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Salegentibacter;s__Salegentibacter agarivorans,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Salegentibacter,Salegentibacter agarivorans,42,51,4054003,4052554,0.036000000000000004,7,171262,7,171262,23,66130,24,56157,583292,583292,24,92.553,0.36695,0.01004,Medium
GCA_002311725.1,GCA_002311725.1_ASM231172v1_genomic,o__Flavobacteriales (UID2815),98.68,0.16,0.0,97.88000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella sp002477665,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Kaistella,Kaistella sp002477665,23,54,2404650,2401857,0.11599999999999999,6,168084,10,73085,16,60122,28,32139,306930,249725,16,91.70100000000001,0.44871000000000005,0.01004,Medium
GCA_002312885.1,GCA_002312885.1_ASM231288v1_genomic,p__Bacteroidetes (UID2605),99.52,0.0,0.0,99.52,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga sputigena,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sputigena,2,2,2963948,2963948,0.0,1,1655592,1,1655592,2,1308356,2,1308356,1655592,1655592,2,100.0,0.38622,0.009,Medium
GCA_002313325.1,GCA_002313325.1_ASM231332v1_genomic,s__algicola (UID2846),71.58,0.64,0.0,68.38,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__UBA7446 sp002313325,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,UBA7446,UBA7446 sp002313325,64,100,1057864,1046129,1.109,13,24238,17,20342,43,8407,50,7061,62499,57220,4,21.0,0.41303999999999996,0.01281,Low
GCA_002314375.1,GCA_002314375.1_ASM231437v1_genomic,o__Flavobacteriales (UID2815),100.0,0.49,0.0,97.55,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium indologenes,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium indologenes,24,36,4797803,4796258,0.032,5,320878,7,252733,16,111646,19,83629,744870,560116,20,98.208,0.37243000000000004,0.00898,Medium
GCA_002315095.1,GCA_002315095.1_ASM231509v1_genomic,k__Bacteria (UID2565),95.0,0.0,0.0,95.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Empedobacter;s__Empedobacter falsenii,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,Empedobacter falsenii,149,278,2890820,2880251,0.366,32,31361,46,18978,97,9810,150,6127,96984,91441,7,17.394000000000002,0.31640999999999997,0.01339,High
GCA_002315415.1,GCA_002315415.1_ASM231541v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium arthrosphaerae,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium arthrosphaerae,48,60,5287191,5285769,0.027000000000000003,12,156803,13,151306,32,64012,35,53351,470706,470706,34,92.81,0.38079,0.00968,High
GCA_002319955.1,GCA_002319955.1_ASM231995v1_genomic,o__Flavobacteriales (UID2815),94.96,0.74,0.0,91.25999999999999,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Planobacterium;s__Planobacterium sp002319955,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Planobacterium,Planobacterium sp002319955,52,135,1992843,1986455,0.321,11,82029,18,34689,31,15843,67,7481,122797,93197,17,72.885,0.42468999999999996,0.009179999999999999,High
GCA_002320285.1,GCA_002320285.1_ASM232028v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.82,0.0,95.55000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__Myroides sp002320285,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides sp002320285,29,74,3464119,3460324,0.11,6,232667,15,85493,17,64777,39,30639,551974,232070,19,94.084,0.37329,0.009909999999999999,Medium
GCA_002320855.1,GCA_002320855.1_ASM232085v1_genomic,s__algicola (UID2846),98.89,0.77,0.0,95.04,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Euzebyella;s__Euzebyella marina,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Euzebyella,Euzebyella marina,11,22,4580477,4576715,0.08199999999999999,3,936539,5,330889,7,244332,12,138439,1057966,936539,10,99.693,0.40109,0.00718,Medium
GCA_002322625.1,GCA_002322625.1_ASM232262v1_genomic,f__Flavobacteriaceae (UID2845),86.31,0.73,50.0,82.66,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__CG1-02-35-72;s__CG1-02-35-72 sp002793215,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,CG1-02-35-72,CG1-02-35-72 sp002793215,212,416,2405867,2375777,1.251,48,16695,74,10562,145,5123,236,3033,64454,31495,2,5.271,0.35085,0.01771,Low
GCA_002322895.1,GCA_002322895.1_ASM232289v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Empedobacter;s__Empedobacter falsenii,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,Empedobacter falsenii,44,56,3019088,3017780,0.043,10,116751,11,96839,29,34002,32,31836,255104,246059,22,80.384,0.31538,0.009909999999999999,Medium
GCA_002323395.1,GCA_002323395.1_ASM232339v1_genomic,s__algicola (UID2846),93.54,1.5,25.0,86.04,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Euzebyella;s__Euzebyella marina,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Euzebyella,Euzebyella marina,220,340,4355495,4317756,0.866,46,28905,49,26420,145,9256,159,8470,81127,81127,15,21.989,0.40201,0.013269999999999999,Medium
GCA_002323475.1,GCA_002323475.1_ASM232347v1_genomic,f__Flavobacteriaceae (UID2817),77.28,0.77,25.0,73.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp002364535,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,UBA8316,UBA8316 sp002364535,66,112,1529292,1513898,1.0070000000000001,12,41615,12,36209,40,10772,48,7874,114767,114767,8,40.583,0.39734,0.01526,Low
GCA_002323495.1,GCA_002323495.1_ASM232349v1_genomic,s__algicola (UID2846),98.43,2.48,30.77,86.03,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Olleya;s__Olleya sp002323495,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Olleya,Olleya sp002323495,23,35,3336236,3332285,0.11800000000000001,5,260032,6,254542,14,93220,18,51127,511508,313139,16,94.196,0.31832,0.00915,Medium
GCA_002325035.1,GCA_002325035.1_ASM232503v1_genomic,s__algicola (UID2846),90.62,1.16,20.0,84.82000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter dokdonensis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter dokdonensis,55,325,4168404,4139580,0.691,8,156823,35,39082,25,55259,118,8736,527743,95563,25,90.01,0.35991,0.01295,Medium
GCA_002325485.1,GCA_002325485.1_ASM232548v1_genomic,s__algicola (UID2847),94.15,1.13,16.67,88.5,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__BACL21;s__BACL21 sp002694465,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,BACL21,BACL21 sp002694465,44,321,3224817,3192526,1.001,10,124631,48,22115,26,48516,153,5547,385482,61847,25,89.74600000000001,0.36053,0.01132,Medium
GCA_002325685.1,GCA_002325685.1_ASM232568v1_genomic,s__algicola (UID2847),91.46,0.99,20.0,86.50999999999999,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__Leeuwenhoekiella blandensis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella blandensis,116,545,3782273,3733921,1.278,20,60267,72,15651,63,16196,261,3707,164725,58891,25,58.476000000000006,0.39697,0.01999,Medium
GCA_002332505.1,GCA_002332505.1_ASM233250v1_genomic,o__Flavobacteriales (UID2815),100.0,0.65,0.0,96.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella sp002454815,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Kaistella,Kaistella sp002454815,11,12,2547872,2547846,0.001,3,535501,3,535501,7,96390,7,96390,639767,639767,8,95.041,0.43044,0.01401,Medium
GCA_002333005.1,GCA_002333005.1_ASM233300v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Empedobacter;s__Empedobacter falsenii,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,Empedobacter falsenii,80,104,3039024,3035046,0.131,18,61106,20,45155,50,24196,61,16102,163569,163569,23,59.45,0.31606999999999996,0.0097,High
GCA_002334975.1,GCA_002334975.1_ASM233497v1_genomic,s__algicola (UID2846),72.91,0.74,0.0,69.21,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__MS024-2A sp002292265,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MS024-2A,MS024-2A sp002292265,135,177,1527053,1524440,0.171,29,15618,34,13203,93,5187,107,4309,52250,50538,2,6.731,0.40619,0.01242,Low
GCA_002335345.1,GCA_002335345.1_ASM233534v1_genomic,s__algicola (UID2847),77.94,1.74,14.29,69.24,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__BACL21;s__BACL21 sp002335345,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,BACL21,BACL21 sp002335345,192,251,1727315,1724056,0.18899999999999997,47,11221,54,10106,140,4439,164,3418,35872,32574,0,0.0,0.4335,0.015080000000000001,Low
GCA_002336225.1,GCA_002336225.1_ASM233622v1_genomic,s__algicola (UID2846),61.35,0.63,50.0,58.2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__MAG-120531 sp000173115,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MAG-120531,MAG-120531 sp000173115,153,321,1346486,1331955,1.079,37,11184,59,7291,113,4573,194,2148,43592,29946,0,0.0,0.39063000000000003,0.01738,Low
GCA_002336305.1,GCA_002336305.1_ASM233630v1_genomic,k__Bacteria (UID2566),70.99,2.21,0.0,59.94,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp002336305,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,UBA8316,UBA8316 sp002336305,73,99,1579691,1570333,0.5920000000000001,13,43936,15,33997,37,8325,46,6937,110191,106784,10,43.506,0.36834,0.014240000000000001,Low
GCA_002337005.1,GCA_002337005.1_ASM233700v1_genomic,o__Flavobacteriales (UID2815),96.23,1.84,77.78,87.03,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;s__Cloacibacterium sp002337005,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,Cloacibacterium sp002337005,117,128,3432406,3431737,0.019,24,51014,25,50153,70,17338,71,17130,166115,166115,26,53.158,0.31922,0.01188,Low
GCA_002337205.1,GCA_002337205.1_ASM233720v1_genomic,s__algicola (UID2847),82.8,0.52,0.0,80.2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Dokdonia;s__Dokdonia sp002712765,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia sp002712765,219,897,3132538,3043964,2.8280000000000003,46,19734,164,6018,148,7208,496,1918,76297,37995,5,9.797,0.40745,0.01212,Medium
