,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Origin,Nr_BGCs,PEP:GH,BGCs/genomesize,merops_perMb,bgc_perMb,cazymes_perMb,PEP:GH_permb
890,GCA_002472905.1,95,2.171925011,4374,GCA_002472905.1,194,43,4.435299497,GCA_002472905.1,Chryseobacterium,Weeksellaceae,4864259,99.51,True,Non_marine,9,2.042105263,1.85E-06,39.88274473,1.850230426,19.53021005,2.042105263
891,GCA_002472945.1,72,2.198473282,3275,GCA_002472945.1,145,30,4.427480916,GCA_002472945.1,Empedobacter,Weeksellaceae,3567201,100,True,Non_marine,1,2.013888889,2.80E-07,40.64811599,0.280331834,20.18389208,2.013888889
892,GCA_002476825.1,93,2.152777778,4320,GCA_002476825.1,196,45,4.537037037,GCA_002476825.1,Chryseobacterium,Weeksellaceae,4819668,96.81,True,Non_marine,8,2.107526882,1.66E-06,40.66670152,1.659865368,19.29593491,2.107526882
893,GCA_002476905.1,50,2.024291498,2470,GCA_002476905.1,94,16,3.805668016,GCA_002476905.1,Epilithonimonas,Weeksellaceae,2644036,93.91,True,Non_marine,2,1.88,7.56E-07,35.55170958,0.756419353,18.91048382,1.88
894,GCA_002477085.1,37,1.581872595,2339,GCA_002477085.1,109,6,4.660111159,GCA_002477085.1,Kaistella,Weeksellaceae,2455704,100,True,Non_marine,2,2.945945946,8.14E-07,44.386457,0.814430404,15.06696247,2.945945946
895,GCA_002477565.1,44,2.779532533,1583,GCA_002477565.1,62,15,3.916614024,GCA_002477565.1,Flavicella,Flavobacteriaceae,1754471,88.44,True,Marine,2,1.409090909,1.14E-06,35.33828715,1.139944747,25.07878443,1.409090909
896,GCA_002477585.1,30,2.145922747,1398,GCA_002477585.1,70,12,5.007153076,GCA_002477585.1,MAG-120531,Flavobacteriaceae,1548555,80.82,True,Marine,1,2.333333333,6.46E-07,45.20343159,0.645763308,19.37289925,2.333333333
897,GCA_002477625.1,18,1.292175162,1393,GCA_002477625.1,65,7,4.666188083,GCA_002477625.1,UBA7428,Flavobacteriaceae,1424182,76.89,True,Marine,2,3.611111111,1.40E-06,45.64023418,1.404314898,12.63883408,3.611111111
898,GCA_002477665.1,29,1.241438356,2336,GCA_002477665.1,104,6,4.452054795,GCA_002477665.1,Kaistella,Weeksellaceae,2496019,100,True,Non_marine,2,3.586206897,8.01E-07,41.66634949,0.801275952,11.6185013,3.586206897
899,GCA_002478375.1,43,1.475634866,2914,GCA_002478375.1,129,17,4.426904598,GCA_002478375.1,Kaistella,Weeksellaceae,2770045,93.03,True,Non_marine,3,3,1.08E-06,46.56964057,1.083014897,15.52321352,3
900,GCA_002478465.1,45,1.779359431,2529,GCA_002478465.1,117,14,4.62633452,GCA_002478465.1,Empedobacter,Weeksellaceae,2675943,92.38,True,Non_marine,0,2.6,0,43.72290441,0,16.8165017,2.6
901,GCA_002478685.1,30,2.223869533,1349,GCA_002478685.1,57,9,4.225352113,GCA_002478685.1,UBA7446,Flavobacteriaceae,1454957,90.69,True,Unclassified,2,1.9,1.37E-06,39.17641552,1.374611071,20.61916606,1.9
902,GCA_002480405.1,83,2.213333333,3750,GCA_002480405.1,168,41,4.48,GCA_002480405.1,Muricauda,Flavobacteriaceae,4180409,98.13,True,Marine,3,2.024096386,7.18E-07,40.18745534,0.717633131,19.85451663,2.024096386
903,GCA_002480545.1,71,2.434007542,2917,GCA_002480545.1,118,33,4.045251971,GCA_002480545.1,Muricauda_A,Flavobacteriaceae,3178341,98.02,True,Marine,1,1.661971831,3.15E-07,37.12628695,0.31462955,22.33869808,1.661971831
904,GCA_002482885.1,54,2.854122622,1892,GCA_002482885.1,72,22,3.805496829,GCA_002482885.1,UBA7684,Flavobacteriaceae,2136207,81.89,True,Unclassified,2,1.333333333,9.36E-07,33.70459885,0.936238857,25.27844914,1.333333333
905,GCA_002482945.1,72,2.211981567,3255,GCA_002482945.1,142,32,4.362519201,GCA_002482945.1,Flavobacterium,Flavobacteriaceae,3685639,96.81,True,Unclassified,3,1.972222222,8.14E-07,38.52791877,0.813970115,19.53528276,1.972222222
906,GCA_002482975.1,245,4.751745539,5156,GCA_002482975.1,186,167,3.607447634,GCA_002482975.1,Flavobacterium,Flavobacteriaceae,5966781,95.54,True,Unclassified,9,0.759183673,1.51E-06,31.17258703,1.508350985,41.06066571,0.759183673
907,GCA_002483285.1,77,2.508143322,3070,GCA_002483285.1,133,29,4.332247557,GCA_002483285.1,Flavobacterium,Flavobacteriaceae,3534238,97.17,True,Unclassified,3,1.727272727,8.49E-07,37.63187425,0.848839269,21.78687457,1.727272727
908,GCA_002483315.1,56,2.16802168,2583,GCA_002483315.1,105,21,4.06504065,GCA_002483315.1,Flavobacterium,Flavobacteriaceae,2793965,92.58,True,Unclassified,2,1.875,7.16E-07,37.58100048,0.715828581,20.04320025,1.875
909,GCA_002484105.1,78,3.112529928,2506,GCA_002484105.1,105,45,4.189944134,GCA_002484105.1,Bergeyella_A,Weeksellaceae,2795994,100,True,Non_marine,1,1.346153846,3.58E-07,37.55372866,0.357654559,27.89705557,1.346153846
910,GCA_002484185.1,66,1.993957704,3310,GCA_002484185.1,144,22,4.350453172,GCA_002484185.1,Empedobacter,Weeksellaceae,3588803,99.94,True,Non_marine,2,2.181818182,5.57E-07,40.12479927,0.557288879,18.390533,2.181818182
911,GCA_002484335.1,58,1.963439404,2954,GCA_002484335.1,138,18,4.671631686,GCA_002484335.1,Chishuiella,Weeksellaceae,3277802,92.44,True,Non_marine,1,2.379310345,3.05E-07,42.10138379,0.305082491,17.69478449,2.379310345
912,GCA_002484365.1,46,1.645207439,2796,GCA_002484365.1,124,13,4.43490701,GCA_002484365.1,Empedobacter,Weeksellaceae,2956770,92.88,True,Non_marine,1,2.695652174,3.38E-07,41.93765494,0.338206895,15.55751716,2.695652174
913,GCA_002494265.1,34,2.522255193,1348,GCA_002494265.1,68,13,5.044510386,GCA_002494265.1,MAG-120531,Flavobacteriaceae,1549878,73.43,True,Marine,1,2,6.45E-07,43.87442108,0.645212075,21.93721054,2
914,GCA_002514735.1,106,2.78069255,3812,GCA_002514735.1,175,56,4.590766002,GCA_002514735.1,Sediminicola_A,Flavobacteriaceae,4566018,99.34,False,Marine,1,1.650943396,2.19E-07,38.32661194,0.219009211,23.21497638,1.650943396
915,GCA_002530675.1,63,2.317880795,2718,GCA_002530675.1,118,11,4.34142752,GCA_002530675.1,Flavobacterium,Flavobacteriaceae,3116347,99.65,False,Unclassified,4,1.873015873,1.28E-06,37.86484624,1.28355411,20.21597723,1.873015873
916,GCA_002530755.1,84,2.761341223,3042,GCA_002530755.1,105,24,3.451676529,GCA_002530755.1,Flavobacterium,Flavobacteriaceae,3462353,98.59,False,Unclassified,2,1.25,5.78E-07,30.32619724,0.577641852,24.26095779,1.25
917,GCA_002557775.1,113,2.790123457,4050,GCA_002557775.1,188,66,4.641975309,GCA_002557775.1,Elizabethkingia,Weeksellaceae,4393011,100,False,Non_marine,4,1.663716814,9.11E-07,42.79524909,0.910537215,25.72267631,1.663716814
918,GCA_002591275.1,95,2.171428571,4375,GCA_002591275.1,194,43,4.434285714,GCA_002591275.1,Chryseobacterium,Weeksellaceae,4888827,100,False,Non_marine,7,2.042105263,1.43E-06,39.68232052,1.431836308,19.43206417,2.042105263
919,GCA_002631855.1,49,1.557038449,3147,GCA_002631855.1,136,5,4.321576104,GCA_002631855.1,Marixanthomonas,Flavobacteriaceae,3332541,98.48,True,Marine,3,2.775510204,9.00E-07,40.80970047,0.900213981,14.70349502,2.775510204
920,GCA_002682935.1,90,2.867155145,3139,GCA_002682935.1,135,35,4.300732717,GCA_002682935.1,Winogradskyella,Flavobacteriaceae,3481067,94.5,True,Marine,1,1.5,2.87E-07,38.78121277,0.287268243,25.85414185,1.5
921,GCA_002683495.1,48,1.617795753,2967,GCA_002683495.1,114,5,3.842264914,GCA_002683495.1,Aequorivita,Flavobacteriaceae,3073790,92.84,True,Marine,3,2.375,9.76E-07,37.08776462,0.975993806,15.61590089,2.375
922,GCA_002683555.1,60,1.841620626,3258,GCA_002683555.1,128,8,3.928790669,GCA_002683555.1,Aequorivita,Flavobacteriaceae,3401895,99.24,True,Marine,3,2.133333333,8.82E-07,37.62608781,0.881861433,17.63722866,2.133333333
923,GCA_002684355.1,41,2.924393723,1402,GCA_002684355.1,69,18,4.921540656,GCA_002684355.1,UBA3537,Flavobacteriaceae,1565616,79.89,True,Marine,1,1.682926829,6.39E-07,44.07210964,0.638726227,26.18777529,1.682926829
924,GCA_002684395.1,36,1.620162016,2222,GCA_002684395.1,95,15,4.275427543,GCA_002684395.1,GCA-002723295,Flavobacteriaceae,2399081,80.48,True,Marine,2,2.638888889,8.34E-07,39.59849626,0.833652553,15.00574595,2.638888889
925,GCA_002686575.1,74,2.220888355,3332,GCA_002686575.1,134,42,4.021608643,GCA_002686575.1,Polaribacter,Flavobacteriaceae,3480919,98.94,True,Marine,2,1.810810811,5.75E-07,38.4955812,0.574560913,21.25875379,1.810810811
926,GCA_002687665.1,36,2.760736196,1304,GCA_002687665.1,54,21,4.141104294,GCA_002687665.1,UBA8316,Flavobacteriaceae,1431041,68.36,True,Marine,2,1.5,1.40E-06,37.73476791,1.397583997,25.15651194,1.5
927,GCA_002690085.1,41,3.11550152,1316,GCA_002690085.1,44,25,3.343465046,GCA_002690085.1,UBA3537,Flavobacteriaceae,1524909,68.64,True,Marine,1,1.073170732,6.56E-07,28.85418081,0.655776837,26.8868503,1.073170732
928,GCA_002690095.1,119,3.624733475,3283,GCA_002690095.1,106,71,3.228754188,GCA_002690095.1,Zunongwangia,Flavobacteriaceae,3826825,71.69,True,Marine,4,0.890756303,1.05E-06,27.69920234,1.045252919,31.09627433,0.890756303
929,GCA_002690415.1,28,1.958041958,1430,GCA_002690415.1,54,16,3.776223776,GCA_002690415.1,UBA724,Flavobacteriaceae,1523715,72.61,True,Marine,2,1.928571429,1.31E-06,35.43969837,1.312581421,18.37613989,1.928571429
930,GCA_002690805.1,25,1.888217523,1324,GCA_002690805.1,64,12,4.833836858,GCA_002690805.1,GCA-002723295,Flavobacteriaceae,1381658,88.97,True,Marine,2,2.56,1.45E-06,46.32115907,1.447536221,18.09420276,2.56
931,GCA_002691165.1,11,1.591895803,691,GCA_002691165.1,35,5,5.06512301,GCA_002691165.1,MED-G14,Flavobacteriaceae,761373,54.31,True,Marine,1,3.181818182,1.31E-06,45.9695839,1.313416683,14.44758351,3.181818182
932,GCA_002691265.1,25,1.977848101,1264,GCA_002691265.1,59,11,4.667721519,GCA_002691265.1,MED-G13,Flavobacteriaceae,1361524,92.95,True,Marine,1,2.36,7.34E-07,43.3337936,0.734471078,18.36177695,2.36
933,GCA_002691645.1,57,2.540106952,2244,GCA_002691645.1,120,33,5.347593583,GCA_002691645.1,UBA3478,Flavobacteriaceae,2479522,90.64,True,Marine,3,2.105263158,1.21E-06,48.39642479,1.20991062,22.98830178,2.105263158
934,GCA_002691685.1,53,2.773417059,1911,GCA_002691685.1,106,32,5.546834118,GCA_002691685.1,UBA3478,Flavobacteriaceae,2098250,84.85,True,Marine,2,2,9.53E-07,50.51828905,0.953175265,25.25914453,2
935,GCA_002692745.1,45,1.248266297,3605,GCA_002692745.1,117,8,3.245492372,GCA_002692745.1,Marinirhabdus,Flavobacteriaceae,3576760,83.4,True,Marine,2,2.6,5.59E-07,32.71116877,0.559165278,12.58121876,2.6
936,GCA_002693005.1,68,1.980774833,3433,GCA_002693005.1,140,9,4.078065832,GCA_002693005.1,Marinirhabdus,Flavobacteriaceae,3752386,99.24,True,Marine,3,2.058823529,7.99E-07,37.30959448,0.79949131,18.12180303,2.058823529
937,GCA_002693085.1,28,2.5,1120,GCA_002693085.1,49,18,4.375,GCA_002693085.1,MED-G14,Flavobacteriaceae,1179781,79.87,True,Marine,1,1.75,8.48E-07,41.533132,0.847614939,23.73321828,1.75
938,GCA_002693185.1,115,3.930280246,2926,GCA_002693185.1,121,70,4.135338346,GCA_002693185.1,Gramella,Flavobacteriaceae,3289833,88.51,True,Marine,2,1.052173913,6.08E-07,36.77998245,0.607933594,34.95618167,1.052173913
939,GCA_002693605.1,44,2.132816287,2063,GCA_002693605.1,68,4,3.296170625,GCA_002693605.1,UBA2674,Flavobacteriaceae,2187714,71.68,True,Marine,2,1.545454545,9.14E-07,31.08267351,0.91419628,20.11231815,1.545454545
940,GCA_002693685.1,171,4.457768509,3836,GCA_002693685.1,157,118,4.092805005,GCA_002693685.1,Leeuwenhoekiella,Flavobacteriaceae,4388938,99.59,True,Marine,4,0.918128655,9.11E-07,35.77175162,0.911382207,38.96158934,0.918128655
941,GCA_002693805.1,195,4.422771604,4409,GCA_002693805.1,167,132,3.787706963,GCA_002693805.1,Zunongwangia,Flavobacteriaceae,5124647,96.2,True,Marine,2,0.856410256,3.90E-07,32.58761042,0.390270784,38.05140139,0.856410256
942,GCA_002694465.1,57,1.914036266,2978,GCA_002694465.1,114,17,3.828072532,GCA_002694465.1,BACL21,Flavobacteriaceae,3240799,97.58,True,Marine,1,2,3.09E-07,35.17651048,0.308565881,17.58825524,2
943,GCA_002694765.1,52,1.898503103,2739,GCA_002694765.1,137,5,5.001825484,GCA_002694765.1,Xanthomarina,Flavobacteriaceae,2990433,99.5,True,Marine,2,2.634615385,6.69E-07,45.81276357,0.668799468,17.38878617,2.634615385
944,GCA_002695265.1,33,2.08596713,1582,GCA_002695265.1,79,5,4.993678887,GCA_002695265.1,Croceibacter,Flavobacteriaceae,1756946,64.32,True,Marine,4,2.393939394,2.28E-06,44.96438707,2.276677826,18.78259207,2.393939394
945,GCA_002695445.1,52,3.170731707,1640,GCA_002695445.1,66,30,4.024390244,GCA_002695445.1,UBA8316,Flavobacteriaceae,1889561,74.21,True,Marine,2,1.269230769,1.06E-06,34.928748,1.058446909,27.51961964,1.269230769
946,GCA_002695545.1,115,2.934422046,3919,GCA_002695545.1,131,54,3.342689462,GCA_002695545.1,Mesonia,Flavobacteriaceae,4356736,98.73,True,Marine,6,1.139130435,1.38E-06,30.06838147,1.377177777,26.39590739,1.139130435
947,GCA_002696105.1,36,1.469387755,2450,GCA_002696105.1,115,5,4.693877551,GCA_002696105.1,Marixanthomonas,Flavobacteriaceae,2576643,86.06,True,Marine,2,3.194444444,7.76E-07,44.63171654,0.776203766,13.97166779,3.194444444
948,GCA_002696215.1,95,2.399595858,3959,GCA_002696215.1,163,49,4.117201313,GCA_002696215.1,Muricauda,Flavobacteriaceae,4297865,84.72,True,Marine,5,1.715789474,1.16E-06,37.92580735,1.163368324,22.10399815,1.715789474
949,GCA_002696305.1,29,1.331496786,2178,GCA_002696305.1,92,2,4.22405877,GCA_002696305.1,Aequorivita,Flavobacteriaceae,2300656,77.49,True,Marine,4,3.172413793,1.74E-06,39.98859456,1.738634546,12.60510046,3.172413793
950,GCA_002696485.1,45,1.577287066,2853,GCA_002696485.1,123,7,4.311251314,GCA_002696485.1,Altibacter,Flavobacteriaceae,3020166,96.81,True,Marine,4,2.733333333,1.32E-06,40.72623823,1.324430511,14.89984325,2.733333333
951,GCA_002696985.1,103,2.922814983,3524,GCA_002696985.1,117,41,3.320090806,GCA_002696985.1,Mesonia,Flavobacteriaceae,3898638,94.3,True,Marine,4,1.13592233,1.03E-06,30.01048058,1.025999336,26.41948291,1.13592233
952,GCA_002697085.1,50,2,2500,GCA_002697085.1,111,4,4.44,GCA_002697085.1,Aequorivita,Flavobacteriaceae,2742892,98.17,True,Marine,1,2.22,3.65E-07,40.46823572,0.3645787,18.22893501,2.22
953,GCA_002697255.1,35,2.58493353,1354,GCA_002697255.1,75,21,5.539143279,GCA_002697255.1,MED-G13,Flavobacteriaceae,1516047,75.78,True,Marine,1,2.142857143,6.60E-07,49.47076179,0.659610157,23.0863555,2.142857143
954,GCA_002697365.1,22,2.050326188,1073,GCA_002697365.1,47,13,4.380242311,GCA_002697365.1,MAG-121220-bin8,Flavobacteriaceae,1168329,64.52,True,Marine,1,2.136363636,8.56E-07,40.22839457,0.855923289,18.83031235,2.136363636
955,GCA_002697465.1,13,1.555023923,836,GCA_002697465.1,31,5,3.708133971,GCA_002697465.1,MED-G14,Flavobacteriaceae,853813,60.36,True,Marine,1,2.384615385,1.17E-06,36.30771609,1.171216648,15.22581643,2.384615385
956,GCA_002697475.1,54,2.503477051,2157,GCA_002697475.1,93,26,4.311543811,GCA_002697475.1,Aquimarina,Flavobacteriaceae,2472652,58.5,True,Marine,6,1.722222222,2.43E-06,37.61143905,2.426544455,21.8389001,1.722222222
957,GCA_002697885.1,94,3.576864536,2628,GCA_002697885.1,106,62,4.03348554,GCA_002697885.1,Leeuwenhoekiella,Flavobacteriaceae,3009707,80.96,True,Marine,2,1.127659574,6.65E-07,35.21937518,0.664516513,31.2322761,1.127659574
958,GCA_002698705.1,51,3.167701863,1610,GCA_002698705.1,77,26,4.782608696,GCA_002698705.1,UBA3537,Flavobacteriaceae,1767573,85.66,True,Marine,1,1.509803922,5.66E-07,43.56255725,0.565747497,28.85312233,1.509803922
959,GCA_002698745.1,43,3.315343099,1297,GCA_002698745.1,62,24,4.780262143,GCA_002698745.1,UBA7446,Flavobacteriaceae,1487626,78.11,True,Marine,1,1.441860465,6.72E-07,41.67714197,0.672211967,28.90511459,1.441860465
960,GCA_002698895.1,197,4.729891957,4165,GCA_002698895.1,155,132,3.721488595,GCA_002698895.1,Zunongwangia,Flavobacteriaceae,4854596,95.25,True,Marine,3,0.78680203,6.18E-07,31.92850651,0.617971094,40.58010183,0.78680203
961,GCA_002699205.1,91,2.258064516,4030,GCA_002699205.1,164,48,4.069478908,GCA_002699205.1,Muricauda,Flavobacteriaceae,4466321,88.45,True,Marine,5,1.802197802,1.12E-06,36.71925954,1.11948962,20.37471109,1.802197802
962,GCA_002699265.1,37,1.898409441,1949,GCA_002699265.1,85,9,4.361210877,GCA_002699265.1,UBA4166,Flavobacteriaceae,2100379,64.26,True,Marine,2,2.297297297,9.52E-07,40.46888681,0.952209101,17.61586837,2.297297297
963,GCA_002699605.1,37,2.111872146,1752,GCA_002699605.1,69,19,3.938356164,GCA_002699605.1,Muricauda_A,Flavobacteriaceae,1902144,60.17,True,Marine,0,1.864864865,0,36.27485616,0,19.45173446,1.864864865
964,GCA_002700005.1,33,1.036432161,3184,GCA_002700005.1,156,7,4.899497487,GCA_002700005.1,Tenacibaculum,Flavobacteriaceae,3812843,99.66,False,Marine,7,4.727272727,1.84E-06,40.91435184,1.835900403,8.654959042,4.727272727
965,GCA_002700155.1,125,3.22997416,3870,GCA_002700155.1,151,65,3.901808786,GCA_002700155.1,Maribacter,Flavobacteriaceae,4506133,99.67,False,Marine,4,1.208,8.88E-07,33.50988531,0.887679081,27.73997128,1.208
966,GCA_002700185.1,67,2.660841938,2518,GCA_002700185.1,95,23,3.772835584,GCA_002700185.1,Euzebyella,Flavobacteriaceae,2855445,63.81,True,Marine,3,1.417910448,1.05E-06,33.26977056,1.050624334,23.46394345,1.417910448
967,GCA_002700405.1,25,2.406159769,1039,GCA_002700405.1,53,10,5.10105871,GCA_002700405.1,GCA-2700405,Flavobacteriaceae,1151227,63.02,True,Marine,1,2.12,8.69E-07,46.03783615,0.868638418,21.71596045,2.12
968,GCA_002700465.1,23,2.1023766,1094,GCA_002700465.1,54,11,4.936014625,GCA_002700465.1,MAG-121220-bin8,Flavobacteriaceae,1178605,66.3,True,Marine,0,2.347826087,0,45.81687673,0,19.51459564,2.347826087
969,GCA_002702385.1,27,2.37258348,1138,GCA_002702385.1,55,16,4.833040422,GCA_002702385.1,MED-G14,Flavobacteriaceae,1187380,67.55,True,Marine,2,2.037037037,1.68E-06,46.32047028,1.684380737,22.73913996,2.037037037
970,GCA_002702405.1,26,1.968205905,1321,GCA_002702405.1,60,16,4.542013626,GCA_002702405.1,GCA-002728855,Flavobacteriaceae,1443025,77.43,True,Marine,2,2.307692308,1.39E-06,41.57932122,1.385977374,18.01770586,2.307692308
971,GCA_002702745.1,26,2.146985962,1211,GCA_002702745.1,71,12,5.862923204,GCA_002702745.1,MED-G13,Flavobacteriaceae,1327887,86.21,True,Marine,1,2.730769231,7.53E-07,53.46840507,0.753076128,19.57997932,2.730769231
972,GCA_002702875.1,37,2.350698856,1574,GCA_002702875.1,54,23,3.430749682,GCA_002702875.1,TMED220,Flavobacteriaceae,1705009,86.86,True,Marine,2,1.459459459,1.17E-06,31.67138707,1.173014336,21.70076522,1.459459459
973,GCA_002702885.1,25,2.394636015,1044,GCA_002702885.1,51,14,4.885057471,GCA_002702885.1,MED-G13,Flavobacteriaceae,1137056,65.95,True,Marine,1,2.04,8.79E-07,44.85267216,0.87946416,21.986604,2.04
974,GCA_002702895.1,36,2.102803738,1712,GCA_002702895.1,84,18,4.906542056,GCA_002702895.1,MAG-121220-bin8,Flavobacteriaceae,1865845,97.3,True,Marine,2,2.333333333,1.07E-06,45.01981676,1.071900399,19.29420718,2.333333333
975,GCA_002703065.1,16,1.70212766,940,GCA_002703065.1,37,8,3.936170213,GCA_002703065.1,MED-G14,Flavobacteriaceae,988426,63.6,True,Marine,1,2.3125,1.01E-06,37.43325246,1.011709526,16.18735242,2.3125
976,GCA_002703565.1,44,3.392444102,1297,GCA_002703565.1,58,21,4.471858134,GCA_002703565.1,UBA3537,Flavobacteriaceae,1417347,73.85,True,Marine,0,1.318181818,0,40.92152451,0,31.04391515,1.318181818
977,GCA_002705385.1,20,1.572327044,1272,GCA_002705385.1,54,12,4.245283019,GCA_002705385.1,MS024-2A,Flavobacteriaceae,1393000,79.41,True,Marine,2,2.7,1.44E-06,38.76525485,1.435750179,14.35750179,2.7
978,GCA_002705485.1,21,1.425661914,1473,GCA_002705485.1,64,8,4.344874406,GCA_002705485.1,MAG-121220-bin8,Flavobacteriaceae,1565810,84.56,True,Marine,3,3.047619048,1.92E-06,40.87341376,1.91594127,13.41158889,3.047619048
979,GCA_002705625.1,20,1.860465116,1075,GCA_002705625.1,58,6,5.395348837,GCA_002705625.1,MED-G11,Flavobacteriaceae,1120682,85.95,True,Marine,3,2.9,2.68E-06,51.75419967,2.676941362,17.84627575,2.9
980,GCA_002706045.1,55,2.132609539,2579,GCA_002706045.1,114,15,4.420317953,GCA_002706045.1,Winogradskyella,Flavobacteriaceae,2815064,69.63,True,Marine,2,2.072727273,7.10E-07,40.496415,0.710463421,19.53774408,2.072727273
981,GCA_002707025.1,57,2.016985138,2826,GCA_002707025.1,113,16,3.998584572,GCA_002707025.1,BACL21,Flavobacteriaceae,3046076,98.35,True,Marine,1,1.98245614,3.28E-07,37.09690763,0.328291218,18.71259942,1.98245614
982,GCA_002707745.1,42,1.683366733,2495,GCA_002707745.1,92,4,3.687374749,GCA_002707745.1,Marinirhabdus,Flavobacteriaceae,2760586,80.75,True,Marine,4,2.19047619,1.45E-06,33.32625754,1.448967719,15.21416105,2.19047619
983,GCA_002708445.1,20,1.389854065,1439,GCA_002708445.1,70,7,4.864489229,GCA_002708445.1,UBA7428,Flavobacteriaceae,1557090,81.37,True,Marine,2,3.5,1.28E-06,44.95565446,1.28444727,12.8444727,3.5
984,GCA_002708845.1,184,5.04109589,3650,GCA_002708845.1,137,127,3.753424658,GCA_002708845.1,Leeuwenhoekiella,Flavobacteriaceae,4353457,99.37,True,Marine,5,0.744565217,1.15E-06,31.46924387,1.14851255,42.26526184,0.744565217
985,GCA_002709185.1,29,2.83203125,1024,GCA_002709185.1,44,13,4.296875,GCA_002709185.1,UBA3537,Flavobacteriaceae,1132533,57.05,True,Marine,1,1.517241379,8.83E-07,38.85096505,0.882976478,25.60631787,1.517241379
986,GCA_002710605.1,46,1.787101787,2574,GCA_002710605.1,112,6,4.351204351,GCA_002710605.1,Marinirhabdus,Flavobacteriaceae,2827613,84.27,True,Marine,3,2.434782609,1.06E-06,39.60938077,1.060965556,16.26813853,2.434782609
987,GCA_002710945.1,190,5.140692641,3696,GCA_002710945.1,148,138,4.004329004,GCA_002710945.1,Leeuwenhoekiella,Flavobacteriaceae,4372514,94.68,True,Marine,4,0.778947368,9.15E-07,33.84780472,0.914805533,43.45326281,0.778947368
988,GCA_002711185.1,33,1.930953774,1709,GCA_002711185.1,71,16,4.154476302,GCA_002711185.1,GCA-002723295,Flavobacteriaceae,1822488,95.47,True,Marine,2,2.151515152,1.10E-06,38.95773251,1.097400916,18.10711511,2.151515152
