,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Origin,Nr_BGCs,PEP:GH,BGCs/genomesize,merops_perMb,bgc_perMb,cazymes_perMb
766,GCA_002378585.1,17,1.3709677419354842,1240,GCA_002378585.1,55,4,4.435483870967742,GCA_002378585.1,MAG-120531,Flavobacteriaceae,1417511,66.43,True,Marine,1.0,3.235294117647059,7.05461897650177e-07,38.80040437075973,0.705461897650177,11.992852260053008
767,GCA_002379575.1,50,1.3873473917869037,3604,GCA_002379575.1,131,9,3.6348501664816872,GCA_002379575.1,Flavobacterium,Flavobacteriaceae,3910847,99.29,True,Unclassified,5.0,2.62,1.2784954256712166e-06,33.49658015258587,1.2784954256712167,12.784954256712165
768,GCA_002379725.1,69,2.0210896309314585,3414,GCA_002379725.1,142,30,4.159343878148799,GCA_002379725.1,Empedobacter,Weeksellaceae,3426729,95.64,True,Non_marine,2.0,2.0579710144927534,5.836469706241725e-07,41.43893491431624,0.5836469706241725,20.13582048653395
769,GCA_002379965.1,138,3.6898395721925135,3740,GCA_002379965.1,142,72,3.796791443850268,GCA_002379965.1,Euzebyella,Flavobacteriaceae,4408305,96.49,True,Marine,5.0,1.0289855072463767,1.1342227908459146e-06,32.21192726002398,1.1342227908459146,31.304549027347242
770,GCA_002379985.1,53,2.00302343159486,2646,GCA_002379985.1,132,15,4.988662131519274,GCA_002379985.1,UBA4166,Flavobacteriaceae,2877924,98.32,True,Marine,4.0,2.490566037735849,1.3898907684845047e-06,45.86639535998866,1.3898907684845048,18.41605268241969
771,GCA_002380515.1,173,4.865016872890888,3556,GCA_002380515.1,137,121,3.852643419572553,GCA_002380515.1,Leeuwenhoekiella,Flavobacteriaceae,4193226,98.69,True,Marine,4.0,0.791907514450867,9.53919488241273e-07,32.6717424722636,0.9539194882412729,41.257017866435056
772,GCA_002380565.1,23,0.8998435054773083,2556,GCA_002380565.1,102,6,3.9906103286384975,GCA_002380565.1,Kaistella,Weeksellaceae,2206501,87.54,True,Non_marine,2.0,4.434782608695652,9.064124602708088e-07,46.22703547381125,0.9064124602708088,10.423743293114303
773,GCA_002381155.1,32,2.2284122562674096,1436,GCA_002381155.1,76,16,5.2924791086350975,GCA_002381155.1,UBA3478,Flavobacteriaceae,1617633,93.4,True,Unclassified,2.0,2.375,1.236374381580989e-06,46.98222650007758,1.2363743815809891,19.781990105295826
774,GCA_002382405.1,26,2.0,1300,GCA_002382405.1,67,9,5.153846153846154,GCA_002382405.1,Polaribacter,Flavobacteriaceae,1418550,57.02,True,Marine,3.0,2.576923076923077,2.114835571534313e-06,47.231327764266325,2.114835571534313,18.328574953297384
775,GCA_002382495.1,42,2.297592997811816,1828,GCA_002382495.1,84,21,4.595185995623632,GCA_002382495.1,Flavobacterium,Flavobacteriaceae,2023127,86.5,True,Non_marine,4.0,2.0,1.977137371998891e-06,41.5198848119767,1.977137371998891,20.75994240598835
776,GCA_002382825.1,31,2.2064056939501784,1405,GCA_002382825.1,79,14,5.622775800711743,GCA_002382825.1,MAG-120531,Flavobacteriaceae,1624322,71.05,True,Marine,1.0,2.5483870967741935,6.156414799528665e-07,48.63567691627645,0.6156414799528666,19.084885878538863
777,GCA_002383055.1,197,5.644699140401147,3490,GCA_002383055.1,121,143,3.4670487106017194,GCA_002383055.1,Flavobacterium,Flavobacteriaceae,3955846,98.94,True,Non_marine,2.0,0.6142131979695431,5.055808542597462e-07,30.587641682714644,0.5055808542597462,49.799714144585
778,GCA_002383165.1,66,2.477477477477477,2664,GCA_002383165.1,111,25,4.166666666666666,GCA_002383165.1,Epilithonimonas,Weeksellaceae,2854188,100.0,True,Non_marine,1.0,1.6818181818181819,3.503623447369269e-07,38.89022026579889,0.3503623447369269,23.12391475263718
779,GCA_002384055.1,39,2.3550724637681157,1656,GCA_002384055.1,77,18,4.64975845410628,GCA_002384055.1,BACL21,Flavobacteriaceae,1843256,91.77,True,Marine,1.0,1.9743589743589745,5.425182394632107e-07,41.77390443866723,0.5425182394632108,21.15821133906522
780,GCA_002384125.1,31,1.9558359621451105,1585,GCA_002384125.1,71,14,4.479495268138802,GCA_002384125.1,BACL21,Flavobacteriaceae,1805555,74.44,True,Marine,1.0,2.2903225806451615,5.538463242604075e-07,39.32308902248893,0.5538463242604075,17.16923605207263
781,GCA_002384245.1,41,2.5184275184275187,1628,GCA_002384245.1,86,18,5.282555282555283,GCA_002384245.1,MAG-120531,Flavobacteriaceae,1853283,87.39,True,Marine,2.0,2.097560975609756,1.079165998932705e-06,46.404137954106304,1.079165998932705,22.12290297812045
782,GCA_002384345.1,57,1.8440634098997088,3091,GCA_002384345.1,130,5,4.205758654157231,GCA_002384345.1,Aequorivita,Flavobacteriaceae,3315593,99.24,True,Marine,3.0,2.280701754385965,9.048155186719239e-07,39.20867247578337,0.9048155186719239,17.191494854766553
783,GCA_002384605.1,51,1.8660812294182216,2733,GCA_002384605.1,97,11,3.549213318697402,GCA_002384605.1,Croceibacter,Flavobacteriaceae,2905408,87.14,True,Marine,5.0,1.9019607843137254,1.7209286957287926e-06,33.38601669713858,1.7209286957287926,17.553472696433683
784,GCA_002384715.1,30,2.277904328018223,1317,GCA_002384715.1,55,18,4.176157934700076,GCA_002384715.1,MS024-2A,Flavobacteriaceae,1507713,62.41,True,Marine,2.0,1.8333333333333333,1.3265124065389103e-06,36.47909117982003,1.3265124065389104,19.897686098083653
785,GCA_002384895.1,52,1.7478991596638656,2975,GCA_002384895.1,119,7,4.0,GCA_002384895.1,Aequorivita,Flavobacteriaceae,3195334,91.42,True,Marine,3.0,2.2884615384615383,9.388689883436285e-07,37.24180320429727,0.9388689883436285,16.27372913128956
786,GCA_002387575.1,34,2.4251069900142657,1402,GCA_002387575.1,70,14,4.9928673323823105,GCA_002387575.1,MAG-120531,Flavobacteriaceae,1566404,76.21,True,Marine,2.0,2.0588235294117645,1.276809814070955e-06,44.68834349248342,1.276809814070955,21.705766839206234
787,GCA_002388405.1,44,1.6332590942835932,2694,GCA_002388405.1,120,3,4.4543429844097995,GCA_002388405.1,Xanthomarina,Flavobacteriaceae,2953566,77.76,True,Marine,2.0,2.727272727272727,6.771475565468996e-07,40.62885339281397,0.6771475565468996,14.897246244031791
788,GCA_002388445.1,101,2.4712503058478097,4087,GCA_002388445.1,162,42,3.9637876192806463,GCA_002388445.1,Maribacter,Flavobacteriaceae,4580411,97.07,True,Marine,4.0,1.603960396039604,8.732840786558236e-07,35.36800518556086,0.8732840786558237,22.050422986059548
789,GCA_002388705.1,46,1.6654598117306298,2762,GCA_002388705.1,108,8,3.9102099927588703,GCA_002388705.1,Marinirhabdus,Flavobacteriaceae,3033473,84.32,True,Marine,3.0,2.347826086956522,9.889654531291362e-07,35.60275631264891,0.9889654531291362,15.164136947980086
790,GCA_002388845.1,45,1.5274949083503055,2946,GCA_002388845.1,123,5,4.1751527494908345,GCA_002388845.1,Marixanthomonas,Flavobacteriaceae,3141286,99.23,True,Marine,2.0,2.7333333333333334,6.366819194431834e-07,39.15593804575578,0.6366819194431834,14.325343187471628
791,GCA_002388855.1,88,2.1312666505207067,4129,GCA_002388855.1,140,52,3.3906514894647612,GCA_002388855.1,Muricauda,Flavobacteriaceae,3930919,92.45,True,Non_marine,3.0,1.5909090909090908,7.631803148322314e-07,35.615081358837465,0.7631803148322314,22.38662256841212
792,GCA_002389235.1,21,1.5578635014836797,1348,GCA_002389235.1,68,12,5.044510385756676,GCA_002389235.1,MS024-2A,Flavobacteriaceae,1440231,78.95,True,Marine,1.0,3.238095238095238,6.943330618491061e-07,47.214648205739216,0.6943330618491061,14.58099429883123
793,GCA_002389405.1,27,1.8255578093306288,1479,GCA_002389405.1,80,13,5.409060175794456,GCA_002389405.1,MS024-2A,Flavobacteriaceae,1612449,80.39,True,Marine,1.0,2.962962962962963,6.201746535859428e-07,49.61397228687543,0.6201746535859428,16.744715646820456
794,GCA_002389535.1,31,2.297998517420312,1349,GCA_002389535.1,64,12,4.744255003706449,GCA_002389535.1,MAG-120531,Flavobacteriaceae,1512342,75.83,True,Marine,1.0,2.064516129032258,6.612260983296106e-07,42.31847029309508,0.6612260983296107,20.49800904821793
795,GCA_002390125.1,30,2.141327623126338,1401,GCA_002390125.1,64,11,4.5681655960028555,GCA_002390125.1,MAG-120531,Flavobacteriaceae,1580957,81.38,True,Marine,2.0,2.1333333333333333,1.2650565448649141e-06,40.48180943567725,1.265056544864914,18.975848172973713
796,GCA_002390165.1,44,1.9555555555555555,2250,GCA_002390165.1,91,24,4.044444444444444,GCA_002390165.1,Lutibacter,Flavobacteriaceae,2473687,77.86,True,Marine,1.0,2.0681818181818183,4.0425486328706904e-07,36.787192559123284,0.40425486328706906,17.787213984631038
797,GCA_002390455.1,58,3.618215845290081,1603,GCA_002390455.1,69,35,4.30442919525889,GCA_002390455.1,UBA8316,Flavobacteriaceae,1744866,84.93,True,Marine,2.0,1.1896551724137931,1.1462198243303497e-06,39.544583939397064,1.1462198243303496,33.24037490558014
798,GCA_002390585.1,30,2.029769959404601,1478,GCA_002390585.1,72,14,4.871447902571042,GCA_002390585.1,MAG-120531,Flavobacteriaceae,1673422,80.05,True,Marine,2.0,2.4,1.1951557945335964e-06,43.02560860320947,1.1951557945335964,17.927336918003945
799,GCA_002390605.1,30,1.9083969465648856,1572,GCA_002390605.1,85,16,5.407124681933842,GCA_002390605.1,MS024-2A,Flavobacteriaceae,1714136,79.76,True,Marine,2.0,2.8333333333333335,1.166768564454629e-06,49.58766398932173,1.1667685644546288,17.501528466819437
800,GCA_002390665.1,33,2.47376311844078,1334,GCA_002390665.1,72,12,5.397301349325337,GCA_002390665.1,MAG-120531,Flavobacteriaceae,1506031,63.79,True,Marine,2.0,2.1818181818181817,1.3279939124759052e-06,47.807780849132584,1.3279939124759053,21.911899555852436
801,GCA_002390905.1,96,2.2367194780987885,4292,GCA_002390905.1,203,54,4.72972972972973,GCA_002390905.1,Chryseobacterium,Weeksellaceae,4842792,93.86,True,Non_marine,10.0,2.1145833333333335,2.064924531138236e-06,41.91796798210619,2.064924531138236,19.823275498927067
802,GCA_002391865.1,56,2.0965930363159866,2671,GCA_002391865.1,105,20,3.931111943092475,GCA_002391865.1,Epilithonimonas,Weeksellaceae,2859821,99.51,True,Non_marine,1.0,1.875,3.496722347307751e-07,36.715584646731386,0.34967223473077513,19.581645144923407
803,GCA_002392055.1,105,2.4132383360147087,4351,GCA_002392055.1,190,58,4.366812227074235,GCA_002392055.1,Chryseobacterium,Weeksellaceae,4725813,100.0,True,Non_marine,9.0,1.8095238095238095,1.9044342211594068e-06,40.20472244669859,1.9044342211594067,22.218399246859747
804,GCA_002399805.1,210,4.779244424214838,4394,GCA_002399805.1,146,151,3.3227127901684113,GCA_002399805.1,Flavobacterium,Flavobacteriaceae,5323899,91.01,True,Unclassified,5.0,0.6952380952380952,9.391613176733819e-07,27.42351047606275,0.9391613176733818,39.44477534228204
805,GCA_002400885.1,53,2.265925609234716,2339,GCA_002400885.1,97,34,4.147071398033347,GCA_002400885.1,GCA-002401385,Flavobacteriaceae,2959101,58.25,True,Marine,0.0,1.830188679245283,0.0,32.780226156525245,0.0,17.910845219544722
806,GCA_002401105.1,86,3.731019522776573,2305,GCA_002401105.1,92,62,3.9913232104121477,GCA_002401105.1,GCA-002401385,Flavobacteriaceae,2723491,63.32,True,Marine,1.0,1.069767441860465,3.6717580487690246e-07,33.78017404867503,0.36717580487690243,31.57711921941361
807,GCA_002401215.1,35,1.7902813299232736,1955,GCA_002401215.1,69,13,3.5294117647058822,GCA_002401215.1,LPB0138,Flavobacteriaceae,2100808,67.31,True,Marine,2.0,1.9714285714285715,9.520146534095453e-07,32.844505542629314,0.9520146534095453,16.660256434667044
808,GCA_002401385.1,111,4.254503641241855,2609,GCA_002401385.1,113,82,4.331161364507475,GCA_002401385.1,GCA-002401385,Flavobacteriaceae,3153567,72.42,True,Marine,1.0,1.018018018018018,3.1710123805836374e-07,35.832439900595105,0.3171012380583637,35.19823742447838
809,GCA_002403645.1,56,1.9518996165911469,2869,GCA_002403645.1,130,22,4.531195538515162,GCA_002403645.1,Empedobacter,Weeksellaceae,3047474,100.0,True,Non_marine,2.0,2.3214285714285716,6.562812348850228e-07,42.658280267526486,0.6562812348850228,18.37587457678064
810,GCA_002403935.1,98,4.376953997320232,2239,GCA_002403935.1,85,71,3.796337650736936,GCA_002403935.1,Flavobacterium,Flavobacteriaceae,2509692,72.21,True,Non_marine,2.0,0.8673469387755102,7.969105372292695e-07,33.86869783224396,0.7969105372292695,39.04861632423421
811,GCA_002413625.1,100,2.9647198339756886,3373,GCA_002413625.1,118,41,3.4983694040913136,GCA_002413625.1,Mesonia,Flavobacteriaceae,3745325,99.3,True,Marine,4.0,1.18,1.067998104303365e-06,31.505944076949262,1.0679981043033648,26.699952607584123
812,GCA_002413745.1,200,5.704506560182544,3506,GCA_002413745.1,123,145,3.508271534512265,GCA_002413745.1,Flavobacterium,Flavobacteriaceae,3975995,98.94,True,Non_marine,2.0,0.615,5.030187412207511e-07,30.935652585076188,0.5030187412207511,50.301874122075105
813,GCA_002414425.1,60,2.003338898163606,2995,GCA_002414425.1,126,8,4.207011686143573,GCA_002414425.1,Aequorivita,Flavobacteriaceae,3191384,99.24,True,Marine,3.0,2.1,9.400310335578545e-07,39.48130340942989,0.9400310335578546,18.80062067115709
814,GCA_002414565.1,59,2.0219328307059627,2918,GCA_002414565.1,124,7,4.249485949280329,GCA_002414565.1,Aequorivita,Flavobacteriaceae,3118363,96.61,True,Marine,3.0,2.1016949152542375,9.620432258848634e-07,39.76445333657435,0.9620432258848634,18.920183442402312
815,GCA_002414635.1,56,1.9112627986348116,2930,GCA_002414635.1,124,5,4.2320819112627985,GCA_002414635.1,Aequorivita,Flavobacteriaceae,3105143,98.67,True,Marine,3.0,2.2142857142857144,9.661390795850625e-07,39.93374862284926,0.9661390795850625,18.0345961522545
816,GCA_002414705.1,60,1.9392372333548804,3094,GCA_002414705.1,116,19,3.749191984486102,GCA_002414705.1,Algorimicrobium,Flavobacteriaceae,3403302,87.48,True,Marine,2.0,1.9333333333333333,5.876645681164939e-07,34.084544950756644,0.5876645681164939,17.629937043494817
817,GCA_002414725.1,54,1.8480492813141685,2922,GCA_002414725.1,118,7,4.038329911019849,GCA_002414725.1,Aequorivita,Flavobacteriaceae,3178625,89.98,True,Marine,3.0,2.185185185185185,9.438043179047544e-07,37.12296983758701,0.9438043179047544,16.98847772228558
818,GCA_002415015.1,60,1.9940179461615155,3009,GCA_002415015.1,126,8,4.187437686939183,GCA_002415015.1,Aequorivita,Flavobacteriaceae,3206533,98.8,True,Marine,3.0,2.1,9.355899346739922e-07,39.29477725630767,0.9355899346739922,18.711798693479842
819,GCA_002415135.1,58,1.9192587690271343,3022,GCA_002415135.1,126,21,4.169424222369292,GCA_002415135.1,Kaistella,Weeksellaceae,3280620,100.0,True,Non_marine,3.0,2.1724137931034484,9.144612908535581e-07,38.407374215849444,0.9144612908535581,17.679584956502126
820,GCA_002415175.1,55,1.8419290020093773,2986,GCA_002415175.1,139,22,4.655056932350972,GCA_002415175.1,Empedobacter,Weeksellaceae,3199414,100.0,True,Non_marine,2.0,2.5272727272727273,6.251144740880673e-07,43.445455949120685,0.6251144740880673,17.190648037421855
821,GCA_002415215.1,55,1.8574805808848365,2961,GCA_002415215.1,139,22,4.69436001350895,GCA_002415215.1,Empedobacter,Weeksellaceae,3184362,100.0,True,Non_marine,2.0,2.5272727272727273,6.280692961415818e-07,43.65081608183994,0.6280692961415818,17.2719056438935
822,GCA_002416265.1,66,2.8745644599303137,2296,GCA_002416265.1,92,39,4.006968641114982,GCA_002416265.1,Bergeyella_A,Weeksellaceae,2526210,93.01,True,Non_marine,1.0,1.393939393939394,3.958499095482957e-07,36.4181916784432,0.3958499095482957,26.126094030187513
823,GCA_002420545.1,103,2.3451730418943533,4392,GCA_002420545.1,200,56,4.553734061930783,GCA_002420545.1,Chryseobacterium,Weeksellaceae,4864560,100.0,True,Non_marine,9.0,1.941747572815534,1.8501159405989443e-06,41.11368756886543,1.8501159405989442,21.173549097965694
824,GCA_002421065.1,95,2.0186995325116874,4706,GCA_002421065.1,200,43,4.249893752656184,GCA_002421065.1,Chryseobacterium,Weeksellaceae,5193646,100.0,True,Non_marine,9.0,2.1052631578947367,1.7328866849993241e-06,38.508592999984984,1.732886684999324,18.291581674992866
825,GCA_002421305.1,56,1.8880647336480108,2966,GCA_002421305.1,136,21,4.585300067430883,GCA_002421305.1,Empedobacter,Weeksellaceae,3109375,100.0,True,Non_marine,2.0,2.4285714285714284,6.4321608040201e-07,43.73869346733668,0.6432160804020101,18.01005025125628
826,GCA_002421645.1,16,1.2355212355212355,1295,GCA_002421645.1,53,3,4.0926640926640925,GCA_002421645.1,Flavobacterium,Flavobacteriaceae,1377208,58.05,True,Non_marine,1.0,3.3125,7.261067318807327e-07,38.483656789678825,0.7261067318807327,11.617707710091723
827,GCA_002422095.1,36,1.584507042253521,2272,GCA_002422095.1,80,9,3.5211267605633805,GCA_002422095.1,Flavobacterium,Flavobacteriaceae,2394382,91.89,True,Non_marine,3.0,2.2222222222222223,1.2529329071134013e-06,33.4115441896907,1.2529329071134014,15.035194885360815
828,GCA_002422665.1,58,2.539404553415061,2284,GCA_002422665.1,105,28,4.597197898423818,GCA_002422665.1,Cloacibacterium,Weeksellaceae,2492276,76.31,True,Non_marine,1.0,1.8103448275862069,4.012396700846937e-07,42.13016535889284,0.4012396700846937,23.271900864912233
829,GCA_002425465.1,51,1.6314779270633395,3126,GCA_002425465.1,122,24,3.9027511196417146,GCA_002425465.1,Empedobacter,Weeksellaceae,2856753,83.71,True,Non_marine,2.0,2.392156862745098,7.000955280348003e-07,42.70582721012282,0.7000955280348004,17.85243596488741
830,GCA_002426015.1,79,2.7036276522929503,2922,GCA_002426015.1,136,28,4.654346338124572,GCA_002426015.1,Gelidibacter,Flavobacteriaceae,3197575,98.62,True,Non_marine,1.0,1.7215189873417722,3.127369960047849e-07,42.53223145665075,0.3127369960047849,24.706222684378005
831,GCA_002426065.1,56,1.9417475728155336,2884,GCA_002426065.1,128,10,4.438280166435506,GCA_002426065.1,Aequorivita,Flavobacteriaceae,3028505,97.29,True,Non_marine,3.0,2.2857142857142856,9.905877652505113e-07,42.265077984021815,0.9905877652505113,18.490971618009546
832,GCA_002426075.1,51,1.7647058823529411,2890,GCA_002426075.1,138,21,4.775086505190312,GCA_002426075.1,Empedobacter,Weeksellaceae,3045887,98.92,True,Non_marine,2.0,2.7058823529411766,6.566231774192542e-07,45.306999241928544,0.6566231774192542,16.743891024190983
833,GCA_002426755.1,96,2.8045574057844003,3423,GCA_002426755.1,150,38,4.382120946538125,GCA_002426755.1,Gelidibacter,Flavobacteriaceae,3705667,99.34,True,Non_marine,3.0,1.5625,8.095708545856927e-07,40.478542729284634,0.8095708545856927,25.906267346742165
834,GCA_002426785.1,48,2.171945701357466,2210,GCA_002426785.1,100,14,4.524886877828054,GCA_002426785.1,Kaistella,Weeksellaceae,2272852,88.33,True,Non_marine,1.0,2.0833333333333335,4.399758541251256e-07,43.99758541251256,0.43997585412512563,21.118840998006032
835,GCA_002426835.1,75,2.9069767441860463,2580,GCA_002426835.1,88,22,3.4108527131782944,GCA_002426835.1,Mariniflexile,Flavobacteriaceae,2625107,85.04,True,Non_marine,2.0,1.1733333333333333,7.618737064812978e-07,33.522443085177095,0.7618737064812977,28.570263993048663
836,GCA_002427935.1,153,5.232558139534883,2924,GCA_002427935.1,108,100,3.6935704514363885,GCA_002427935.1,Flavobacterium,Flavobacteriaceae,3307512,91.54,True,Non_marine,2.0,0.7058823529411765,6.046841251067267e-07,32.65294275576324,0.6046841251067268,46.2583355706646
837,GCA_002428305.1,66,2.4462564862861385,2698,GCA_002428305.1,110,30,4.077094143810229,GCA_002428305.1,Flavobacterium,Flavobacteriaceae,3009018,97.38,True,Non_marine,3.0,1.6666666666666667,9.97003008955081e-07,36.55677699501963,0.997003008955081,21.934066197011784
838,GCA_002428965.1,152,4.540023894862605,3348,GCA_002428965.1,114,97,3.405017921146954,GCA_002428965.1,Jejuia,Flavobacteriaceae,3871695,98.18,True,Unclassified,1.0,0.75,2.5828480807501623e-07,29.44446812055185,0.25828480807501625,39.25929082740247
839,GCA_002429185.1,173,5.107764983761441,3387,GCA_002429185.1,115,121,3.3953351048125184,GCA_002429185.1,Flavobacterium,Flavobacteriaceae,3818531,91.64,True,Non_marine,3.0,0.6647398843930635,7.856424368428592e-07,30.116293412309602,0.7856424368428593,45.305380524604885
840,GCA_002429285.1,216,5.694700764566307,3793,GCA_002429285.1,137,155,3.6119166886369634,GCA_002429285.1,Flavobacterium,Flavobacteriaceae,4315335,98.94,True,Non_marine,3.0,0.6342592592592593,6.951951586609151e-07,31.747245578848457,0.6951951586609151,50.05405142358589
