,orfs,pfam,ko,cog,cazymes,Orfs_anno_ko%,Orfs_anno_cog%,Orfs_anno_cazymes%
GCA_003057865.1,3356,5938,1362,2238,86,40.58402860548272,66.6865315852205,2.562574493444577
GCA_007997295.1,3275,5678,1345,2189,75,41.06870229007634,66.83969465648855,2.2900763358778624
GCA_001999725.1,3334,5909,1380,2180,98,41.39172165566887,65.3869226154769,2.9394121175764845
GCA_011526275.1,1521,2790,723,1088,25,47.53451676528599,71.5318869165023,1.6436554898093358
GCA_002833385.1,3002,5467,1311,2063,83,43.67088607594937,68.72085276482345,2.764823451032645
GCA_003246205.1,2157,3925,914,1433,63,42.37366713027353,66.4348632359759,2.920723226703755
GCA_001428525.1,4709,7872,1781,2998,238,37.82119345933319,63.66532172435762,5.054151624548736
GCA_002862755.1,3331,5387,1257,1998,90,37.73641549084359,59.98198739117382,2.701891323926749
GCA_010468565.1,3522,5841,1349,2261,77,38.302101078932424,64.19647927314026,2.1862578080636004
GCA_010119125.1,1413,2244,608,946,19,43.02901627742392,66.94975230007077,1.3446567586694975
GCA_014219745.1,3647,5974,1381,2308,112,37.86673978612558,63.284891691801484,3.071017274472169
GCA_002384605.1,2733,3859,972,1541,51,35.56531284302964,56.38492499085255,1.8660812294182216
GCA_013373485.1,2939,5102,1211,1935,32,41.204491323579454,65.83872065328343,1.0888057162300102
GCA_001853405.1,3496,5798,1366,2240,106,39.07322654462242,64.07322654462243,3.0320366132723113
GCA_001641405.1,3747,5750,1338,2204,43,35.708566853482786,58.820389645049374,1.14758473445423
GCA_013283775.1,3633,5514,1295,2131,95,35.64547206165704,58.65675750068814,2.614918799889898
GCA_004366715.1,2862,5195,1196,1858,86,41.788958770090844,64.91963661774982,3.004891684136967
GCA_900101855.1,4532,7751,1698,2852,241,37.466902030008825,62.930273609885255,5.317740511915269
GCA_002943655.1,4399,6675,1518,2580,102,34.5078426915208,58.64969311207092,2.318708797453967
GCA_003944795.1,2509,4693,1131,1702,57,45.07772020725388,67.83579115185333,2.2718214428058987
GCA_009832745.1,2966,5398,1250,1964,128,42.144302090357385,66.21712744436951,4.315576534052596
GCA_002389405.1,1479,2659,753,1094,27,50.91277890466531,73.96889790398919,1.8255578093306288
GCA_002453015.1,2605,4256,988,1610,46,37.92706333973129,61.80422264875239,1.7658349328214973
GCA_011762155.1,3071,5474,1356,2070,166,44.15499837186584,67.40475415174211,5.405405405405405
GCA_009995145.1,2714,4687,1131,1759,84,41.672807663964626,64.81208548268239,3.0950626381724393
GCA_003584135.1,3891,6817,1512,2578,98,38.858905165767155,66.25546132099717,2.5186327422256487
GCA_003443635.1,3043,5256,1246,2009,53,40.94643443969767,66.02037463029905,1.7417022674991784
GCA_900638245.1,3027,4967,1176,1904,65,38.85034687809713,62.90056161215725,2.1473406012553684
GCA_000447375.1,3637,5890,1374,2283,104,37.77838878196316,62.77151498487764,2.859499587572175
GCA_000952855.1,3067,5312,1197,1919,55,39.02836648190414,62.56928594717965,1.793283338767525
GCA_000769445.1,4329,6669,1498,2582,112,34.603834603834606,59.64425964425965,2.587202587202587
GCA_014156605.1,3116,5342,1300,2036,80,41.7201540436457,65.34017971758665,2.5673940949935816
GCA_900683625.1,3414,5167,1163,1943,81,34.065612185120095,56.91271236086701,2.3725834797891037
GCA_002696985.1,3524,5966,1369,2208,103,38.84790011350738,62.6560726447219,2.922814982973893
GCA_900129405.1,2760,4672,1098,1709,66,39.78260869565217,61.92028985507246,2.391304347826087
GCA_007997075.1,3274,5589,1348,2131,110,41.172877214416616,65.08857666463042,3.3598045204642637
GCA_002217245.1,2750,4472,1070,1700,64,38.90909090909091,61.81818181818181,2.327272727272727
GCA_002390665.1,1334,2459,659,987,33,49.400299850074965,73.98800599700151,2.47376311844078
GCA_002120225.1,2920,5202,1217,1939,43,41.678082191780824,66.4041095890411,1.4726027397260275
GCA_900299485.1,5305,8668,1795,3180,95,33.83600377002828,59.943449575871824,1.7907634307257305
GCA_006386525.1,3188,5748,1349,2118,232,42.31493099121707,66.4366373902133,7.277289836888332
GCA_900460495.1,2112,3818,964,1454,47,45.64393939393939,68.84469696969697,2.225378787878788
GCA_009995175.1,2808,4560,1094,1736,50,38.960113960113965,61.82336182336182,1.7806267806267806
GCA_002457075.1,809,1634,454,650,12,56.118665018541414,80.34610630407911,1.4833127317676145
GCA_013249065.1,3386,5869,1373,2149,123,40.54932073242764,63.46721795629061,3.6326048434731244
GCA_000265465.1,2330,3682,894,1331,74,38.36909871244635,57.12446351931331,3.1759656652360517
GCA_000737785.1,4351,6325,1405,2439,107,32.291427258101585,56.05607906228454,2.4592047805102277
GCA_002716225.1,2705,4757,1154,1828,62,42.66173752310536,67.57855822550832,2.292051756007394
GCA_007827365.1,3221,5346,1258,2003,80,39.0561937286557,62.185656628376286,2.4837007140639553
GCA_003014895.1,3865,6275,1443,2441,108,37.33505821474773,63.15653298835705,2.794307891332471
GCA_013139515.1,2538,4419,1098,1651,53,43.262411347517734,65.05122143420016,2.0882584712371943
GCA_002171295.2,1249,2290,643,925,38,51.48118494795837,74.05924739791834,3.042433947157726
GCA_003070725.1,4597,7871,1755,2958,231,38.17707200348053,64.34631281270393,5.025016314988036
GCA_002441545.1,3409,5341,1298,2047,84,38.07568201818715,60.04693458492226,2.4640657084188913
GCA_002966125.1,2871,5016,1142,1864,81,39.7770811563915,64.92511320097528,2.8213166144200628
GCA_002899945.2,5091,7511,1644,2908,96,32.29228049499116,57.12040856413279,1.8856806128461991
GCA_002022125.1,3842,6253,1441,2453,109,37.5065070275898,63.846954711087974,2.8370640291514837
GCA_013276225.1,2204,3914,896,1398,73,40.653357531760435,63.43012704174229,3.3121597096188746
GCA_900115055.1,4753,7115,1589,2718,95,33.43151693667157,57.184935830002104,1.998737639385651
GCA_002023135.1,3778,6020,1385,2344,110,36.65960825833775,62.043409211222865,2.9115934356802544
GCA_007923165.1,5148,5612,1674,2792,111,32.51748251748251,54.234654234654236,2.156177156177156
GCA_003966335.1,2607,4455,1057,1671,58,40.54468738013042,64.09666283084005,2.2247794399693133
GCA_003254585.1,4482,7531,1679,2789,196,37.46095493083445,62.22668451584114,4.373047746541722
GCA_004211875.1,1593,2692,639,999,35,40.11299435028249,62.71186440677966,2.197112366603892
GCA_001718075.1,3667,5918,1384,2278,105,37.74202345241341,62.12162530679029,2.863376056722116
GCA_000963865.1,3048,5327,1195,2025,68,39.20603674540683,66.43700787401575,2.2309711286089238
GCA_900446855.1,4520,6754,1512,2621,83,33.45132743362832,57.98672566371681,1.836283185840708
GCA_902168145.1,5184,8526,1887,3139,273,36.40046296296296,60.5516975308642,5.266203703703703
GCA_005771495.1,4360,6786,1600,2715,107,36.69724770642202,62.27064220183486,2.4541284403669725
GCA_000689515.1,3688,5928,1375,2285,108,37.283080260303684,61.957700650759215,2.928416485900217
GCA_009901575.1,3591,6207,1371,2303,69,38.17878028404344,64.13255360623782,1.921470342522974
GCA_002862805.1,2524,4116,1033,1599,34,40.9270998415214,63.35182250396196,1.347068145800317
GCA_004104045.1,3318,6101,1399,2284,171,42.16395418927065,68.83664858348403,5.15370705244123
GCA_002477585.1,1398,2475,678,1021,30,48.497854077253216,73.03290414878397,2.1459227467811157
GCA_900186805.1,2382,4214,1017,1576,55,42.69521410579345,66.16288832913519,2.3089840470193113
GCA_003858535.1,2902,4578,1063,1725,36,36.629910406616126,59.441764300482426,1.2405237767057202
GCA_900450525.1,4499,7656,1708,2859,201,37.96399199822182,63.547454989997775,4.467659479884419
GCA_001637325.1,3043,5163,1165,1920,53,38.284587578047976,63.09562931317778,1.7417022674991784
GCA_008692195.1,3598,6179,1366,2258,119,37.965536409116176,62.757087270705945,3.3073929961089497
GCA_002831665.1,3245,5499,1264,2039,80,38.952234206471495,62.835130970724194,2.465331278890601
GCA_004916905.1,4193,6362,1435,2429,94,34.223706176961606,57.92988313856428,2.2418316241354637
GCA_009711045.1,3064,4950,1198,1935,31,39.099216710182766,63.15274151436031,1.0117493472584858
GCA_003973375.1,1727,3336,819,1254,61,47.423277359583096,72.61146496815286,3.532136653155762
GCA_900113805.1,2828,4667,1120,1827,92,39.603960396039604,64.60396039603961,3.253182461103253
GCA_003208535.1,5191,8465,1836,3159,236,35.368907724908496,60.8553265266808,4.546330186861876
GCA_001800975.1,3154,5477,1332,2068,84,42.232086239695626,65.56753329105898,2.6632847178186427
GCA_001761465.1,3544,6201,1393,2282,265,39.3058690744921,64.39051918735892,7.477426636568849
GCA_013213835.1,3165,5547,1260,2045,92,39.81042654028436,64.6129541864139,2.9067930489731437
GCA_007997375.1,3636,5688,1311,2092,66,36.056105610561055,57.53575357535754,1.8151815181518154
GCA_014220565.1,4348,6693,1526,2605,94,35.09659613615456,59.91260349586016,2.1619135234590616
GCA_002716005.1,3228,5215,1221,2004,112,37.825278810408925,62.0817843866171,3.469640644361834
GCA_003688345.1,4658,7735,1724,2931,225,37.01159295835122,62.924001717475306,4.830399313009876
GCA_013214815.1,2816,4654,1058,1744,67,37.57102272727273,61.93181818181818,2.3792613636363638
GCA_902705375.1,2791,4657,1137,1752,39,40.73808670727338,62.77319957004658,1.3973486205661052
GCA_001637185.1,3254,5480,1329,2121,81,40.8420405654579,65.18131530424094,2.4892440073755377
GCA_004151245.1,3400,5715,1290,2091,88,37.94117647058823,61.5,2.588235294117647
GCA_002738605.1,3870,6285,1444,2445,109,37.31266149870801,63.17829457364341,2.8165374677002584
GCA_900186565.1,2447,4222,1016,1586,56,41.52022885165509,64.8140580302411,2.2885165508786267
GCA_900114945.1,3164,5445,1296,2058,97,40.960809102402024,65.04424778761062,3.065739570164349
GCA_900101765.1,2911,4932,1144,1869,94,39.29920989350739,64.20474063895568,3.2291308828581244
GCA_900157015.1,4206,6488,1465,2508,107,34.83119353304803,59.62910128388017,2.543984783642416
GCA_013402795.1,3627,5801,1340,2226,81,36.945133719327266,61.37303556658396,2.2332506203473943
GCA_900186345.1,2407,4222,1018,1576,55,42.29331117573743,65.47569588699626,2.2850020772746156
GCA_003386195.1,2972,5482,1260,1982,136,42.395693135935396,66.68909825033647,4.5760430686406455
GCA_001686945.1,2471,4156,1027,1624,50,41.56212059894779,65.72237960339945,2.0234722784297854
GCA_002204835.1,3019,4777,1145,1808,57,37.92646571712488,59.887379927128194,1.888042398145081
GCA_900156015.1,4148,6377,1444,2422,91,34.81195756991321,58.389585342333646,2.1938283510125363
GCA_900239185.1,2587,4288,1062,1620,24,41.05141090065713,62.620796289138006,0.9277155005798222
GCA_000971735.2,2435,4345,1009,1599,56,41.437371663244356,65.66735112936345,2.299794661190965
GCA_900129665.1,3513,6015,1374,2320,93,39.11187019641332,66.04042129234273,2.6473099914602902
GCA_900142615.1,4207,6478,1494,2530,99,35.51224150225814,60.137865462324704,2.3532208224387925
GCA_002325485.1,3005,4787,1143,1818,51,38.036605657237935,60.49916805324459,1.697171381031614
GCA_900105135.1,2820,5290,1255,1986,104,44.50354609929078,70.42553191489361,3.6879432624113475
GCA_000729985.1,2846,4760,1141,1816,57,40.09135628952916,63.80885453267744,2.0028109627547437
GCA_003260195.1,4100,7541,1692,2722,265,41.26829268292683,66.39024390243902,6.463414634146342
GCA_002314375.1,4346,6711,1526,2623,95,35.112747353888636,60.354348826507135,2.1859180855959504
GCA_900111075.1,3545,5904,1416,2262,84,39.94358251057828,63.80818053596615,2.3695345557122707
GCA_001975575.1,3251,5769,1349,2158,139,41.49492463857275,66.37957551522608,4.275607505382959
GCA_003353425.1,3024,5093,1138,1852,56,37.63227513227513,61.24338624338625,1.8518518518518516
GCA_011049845.1,3096,5228,1200,2003,85,38.759689922480625,64.69638242894057,2.7454780361757103
GCA_001800925.1,2437,4202,1022,1567,53,41.93680755026672,64.30036930652442,2.1748050882232253
GCA_014219225.1,3844,5924,1383,2292,108,35.978147762747135,59.62539021852237,2.8095733610822062
GCA_000982575.1,3629,5908,1393,2307,105,38.385230090934144,63.57123174428217,2.893359052080463
GCA_002951395.1,3657,5909,1381,2302,113,37.76319387476073,62.94777139732021,3.089964451736396
GCA_900618145.1,2270,3896,918,1400,89,40.440528634361236,61.67400881057269,3.920704845814978
GCA_002382825.1,1405,2380,651,998,31,46.33451957295374,71.03202846975088,2.206405693950178
GCA_002117125.1,3141,5058,1169,1901,85,37.21744667303407,60.52212671123846,2.706144539955428
GCA_002320285.1,2926,5107,1193,1914,35,40.77238550922762,65.41353383458647,1.1961722488038278
GCA_003709475.1,3588,5605,1300,2121,85,36.231884057971016,59.11371237458194,2.3690078037904123
GCA_010365135.1,3136,5355,1286,2017,149,41.00765306122449,64.31760204081633,4.751275510204081
GCA_014219765.1,3804,5987,1410,2340,115,37.06624605678234,61.51419558359621,3.0231335436382754
GCA_013394595.1,3938,6545,1416,2375,132,35.95733875063484,60.30980192991366,3.35195530726257
GCA_003476525.1,1654,2634,745,1127,34,45.04232164449819,68.1378476420798,2.0556227327690446
GCA_000801635.1,2830,4446,1098,1765,55,38.79858657243817,62.36749116607774,1.9434628975265018
GCA_001936575.1,4629,7202,1531,2538,120,33.07409807733852,54.82825664290344,2.592352559948153
GCA_004119415.1,5040,6996,1604,2789,86,31.825396825396822,55.33730158730159,1.7063492063492063
GCA_000240075.2,2724,4594,1075,1689,63,39.4640234948605,62.00440528634361,2.3127753303964758
GCA_006716485.1,4637,7263,1626,2777,116,35.06577528574509,59.88785852922148,2.5016174250593055
GCA_000495995.1,4025,6261,1420,2396,106,35.27950310559006,59.52795031055901,2.6335403726708075
GCA_002710605.1,2574,4280,971,1570,46,37.723387723387724,60.994560994561,1.7871017871017871
GCA_011316625.1,2801,4510,1068,1706,65,38.12923955730096,60.9068189932167,2.320599785790789
GCA_003932955.1,2520,4380,1043,1661,70,41.388888888888886,65.91269841269842,2.7777777777777777
GCA_900186515.1,2270,3670,915,1427,53,40.308370044052865,62.863436123348016,2.3348017621145374
GCA_002293985.1,2877,4277,1082,1749,45,37.608620090371915,60.792492179353495,1.5641293013555788
GCA_001424105.1,3975,5942,1357,2256,109,34.138364779874216,56.75471698113208,2.742138364779874
GCA_002376925.1,1594,2891,781,1139,43,48.99623588456713,71.45545796737767,2.697616060225847
GCA_009865695.1,3727,6095,1403,2352,103,37.64421786960022,63.107056613898585,2.7636168500134155
GCA_001418015.1,3530,5799,1332,2161,80,37.73371104815864,61.21813031161473,2.26628895184136
GCA_014239275.1,1469,2698,729,1077,31,49.62559564329476,73.31518039482641,2.110279101429544
GCA_900188355.1,3384,6012,1457,2280,164,43.05555555555556,67.37588652482269,4.846335697399527
GCA_014220695.1,4598,7049,1574,2727,94,34.23227490213136,59.30839495432797,2.044367116137451
GCA_013042925.1,2630,4214,1064,1766,55,40.456273764258555,67.14828897338403,2.091254752851711
GCA_002217405.1,2323,4197,1001,1547,57,43.09083082221265,66.59492036160137,2.4537236332328884
GCA_002221975.1,5197,8322,1844,3125,244,35.482008851260346,60.1308447181066,4.695016355589764
GCA_900106565.1,3456,6353,1493,2297,184,43.20023148148148,66.46412037037037,5.324074074074074
GCA_002916795.1,2982,4762,1148,1788,56,38.497652582159624,59.95975855130785,1.8779342723004695
GCA_004104115.1,3727,6562,1490,2475,172,39.97853501475718,66.40729809498256,4.614971827206869
GCA_002384715.1,1317,2048,574,891,30,43.583902809415335,67.65375854214123,2.277904328018223
GCA_008329705.1,4029,5896,1383,2300,128,34.32613551749814,57.086125589476296,3.1769669893273766
GCA_002023405.1,3755,6278,1455,2455,106,38.74833555259654,65.37949400798935,2.822902796271638
GCA_002023765.1,3992,6373,1440,2474,106,36.07214428857716,61.97394789579158,2.655310621242485
GCA_001521745.1,3942,6409,1456,2472,106,36.93556570268899,62.70928462709284,2.6889903602232366
GCA_900446865.1,4565,6580,1492,2593,92,32.68346111719605,56.801752464403066,2.0153340635268346
GCA_900186365.1,2518,4275,1010,1593,57,40.111199364575064,63.264495631453535,2.2637013502779983
GCA_012272855.1,3731,6518,1432,2395,129,38.3811310640579,64.1919056553203,3.4575180916644332
GCA_002954355.1,2764,4617,1089,1742,68,39.39942112879884,63.0246020260492,2.460202604920405
GCA_010993815.1,3680,6247,1431,2368,119,38.88586956521739,64.34782608695652,3.233695652173913
GCA_000300875.1,3130,5596,1354,2176,120,43.25878594249201,69.52076677316293,3.8338658146964857
GCA_002703065.1,940,1713,512,714,16,54.46808510638298,75.95744680851064,1.702127659574468
GCA_013042715.1,2246,3775,953,1463,56,42.43098842386465,65.1380231522707,2.4933214603739984
GCA_002216065.1,4432,7183,1626,2762,103,36.687725631768956,62.31949458483754,2.3240072202166067
GCA_002421065.1,4706,7158,1597,2742,95,33.93540161495962,58.26604334891628,2.0186995325116874
GCA_003815855.1,5227,7140,1580,2789,101,30.227664052037497,53.35756648172948,1.9322747273770806
GCA_002364255.1,4572,7816,1776,3008,169,38.84514435695538,65.79177602799649,3.696412948381452
GCA_007923145.1,5421,6670,1716,2971,122,31.654676258992804,54.80538646006272,2.2505072864785096
GCA_001873105.1,2328,4081,987,1543,54,42.396907216494846,66.28006872852234,2.3195876288659796
GCA_000733945.1,3527,6200,1499,2386,144,42.50070881769209,67.64956053303091,4.082789906436065
GCA_014270105.1,3398,6104,1361,2153,133,40.05297233666863,63.36080047086522,3.9140670982931134
GCA_002017935.1,4906,7792,1707,2911,256,34.79412963717897,59.33550754178557,5.2181002853648595
GCA_003633595.1,4876,8147,1815,3089,229,37.22313371616079,63.35110746513536,4.696472518457752
GCA_014042165.1,2563,4571,1036,1660,57,40.42138119391338,64.76785017557549,2.22395630120952
GCA_013294005.1,3500,5998,1461,2307,99,41.74285714285714,65.91428571428571,2.8285714285714287
GCA_900129745.1,2810,4966,1128,1813,67,40.1423487544484,64.51957295373666,2.3843416370106763
GCA_002017945.1,3488,5767,1420,2220,98,40.711009174311926,63.646788990825684,2.8096330275229358
GCA_900129385.1,3749,5914,1356,2263,127,36.16964523873033,60.362763403574284,3.3875700186716458
GCA_001424585.1,3111,4969,1163,1882,87,37.38347798135648,60.49501767920283,2.796528447444552
GCA_002325685.1,3211,5465,1289,2114,129,40.143257552164435,65.83618810339458,4.017440049828714
GCA_002705385.1,1272,2213,638,961,20,50.157232704402524,75.5503144654088,1.5723270440251573
GCA_000495955.1,4023,6259,1420,2395,106,35.297042008451406,59.53268704946557,2.6348496147153866
GCA_010906935.1,2915,5084,1277,1966,83,43.80789022298456,67.44425385934821,2.847341337907376
GCA_004363005.1,3105,5342,1233,1968,32,39.710144927536234,63.3816425120773,1.030595813204509
GCA_000403785.1,3243,5637,1365,2145,82,42.090656799259946,66.14246068455134,2.5285229725562752
