ACCESION,HISTORY,MEROPS ID,NAME,Related EC entry
,,I20.950,potato peptidase inhibitor II inhibitor unit 2,
,,I20.951,tobacco peptidase inhibitor II inhibitor unit 2,
,,I20.952,tobacco peptidase inhibitor II inhibitor unit 3,
,,I20.953,tomato peptidase inhibitor II inhibitor unit 2,
,,I20.UNW,family I20 unassigned peptidase inhibitor homologues,
,,I20.UPW,family I20 unassigned peptidase inhibitors,
,,I21.001,secretogranin V,
,,I21.UPW,family I21 unassigned peptidase inhibitors,
,,I22.001,BsuPI peptidase inhibitor (Bacillus subtilis),
,,I22.UPW,family I22 unassigned peptidase inhibitors,
,,I24.001,pinA Lon peptidase inhibitor (phage T4),
,,I24.UPW,family I24 unassigned peptidase inhibitors,
,,I25.001,cystatin A,
,,I25.003,cystatin B,
,,I25.004,cystatin C,
,,I25.005,cystatin D,
,,I25.006,cystatin 6,
,,I25.007,cystatin F,
,,I25.008,cystatin S,
,,I25.009,cystatin SA,
,,I25.010,cystatin SN,
,,I25.011,ovocystatin,
,,I25.012,snake venom cystatin (Bitis sp.),
,,I25.013,sarcocystatin,
,,I25.014,phytocystatin,
,,I25.015,potato multicystatin inhibitor unit 1,
,,I25.016,kininogen inhibitor unit 2,
,,I25.017,kininogen inhibitor unit 3,
,,I25.018,T-kininogen inhibitor unit 2,
,,I25.019,T-kininogen inhibitor unit 3,
,,I25.020,alpha-2-HS-glycoprotein inhibitor unit 1,
,,I25.021,alpha-2-HS-glycoprotein inhibitor unit 2,
,,I25.022,histidine-rich glycoprotein inhibitor unit 1,
,,I25.023,cystatin SC,
,,I25.024,cystatin 12,
,,I25.025,histidine-rich glycoprotein inhibitor unit 2,
,,I25.026,metallopeptidase inhibitor (snake venom),
,,I25.027,cystatin-related epididymal spermatogenic protein,
,,I25.028,oryzacystatin II,
,,I25.029,sunflower multicystatin inhibitor unit 1,
,,I25.030,papaya cystatin,
,,I25.031,onchocystatin,
,,I25.032,CPI-2a cystatin-like inhibitor (Caenorhabditis elegans),
,,I25.033,phytocystatin (Actinidia sp.),
,,I25.034,potato multicystatin inhibitor unit 2,
,,I25.035,potato multicystatin inhibitor unit 3,
,,I25.036,potato multicystatin inhibitor unit 4,
,,I25.037,potato multicystatin inhibitor unit 5,
,,I25.038,potato multicystatin inhibitor unit 6,
,,I25.039,potato multicystatin inhibitor unit 7,
,,I25.040,potato multicystatin inhibitor unit 8,
,,I25.041,chum salmon cystatin (Oncorhynchus keta),
,,I25.042,antihemorrhagic factor (Gloydius blomhoffi),
,,I25.043,cystatin Bm-CPI-1 (Brugia malayi),
,,I25.044,cystatin Bm-CPI-2 (Brugia malayi),
,,I25.045,caneCPI cystatin (Saccharum sp.),
,,I25.046,Cotesia congregata bracovirus cystatin 1,
,,I25.047,EPIC1 (Phytophthora infestans),
,,I25.048,EPIC2B (Phytophthora infestans),
,,I25.049,sialostatin L (Ixodes scapularis),
,,I25.050,cystatin 4 (Triticum aestivum),
,,I25.051,cystatin Hv-CPI1 (Hordeum vulgare),
,,I25.052,cystatin Hv-CPI-2 (Hordeum vulgare),
,,I25.053,cystatin Hv-CPI3 (Hordeum vulgare),
,,I25.054,cystatin Hv-CPI5 (Hordeum vulgare),
,,I25.055,cystatin Hv-CPI6 (Hordeum vulgare),
,,I25.056,cystatin Hv-CPI8 (Hordeum vulgare),
,,I25.057,cystatin Hv-CPI9 (Hordeum vulgare),
,,I25.058,cystatin Hv-CPI10 (Hordeum vulgare),
,,I25.059,cystatin Hv-CPI11 (Hordeum vulgare),
,,I25.060,cystatin Hv-CPI13 (Hordeum vulgare),
,,I25.061,carp fetuin (Cyprinus carpio),
,,I25.062,cystatin AtCys2 (Arabidopsis thaliana),
,,I25.063,cystatin CC9 (Zea mays),
,,I25.064,cystatin RHcyst-1 (Rhipicephalus haemaphysaloides),
,,I25.065,cystatin 9 (Homo sapiens),
,,I25.066,fetuin-B domain 1,
,,I25.067,fetuin-B domain 2,
,,I25.068,TK-cystatin (Thelohanellus kitauei),
,,I25.950,kininogen inhibitor unit 1,
,,I25.958,sunflower multicystatin inhibitor unit 2,
,,I25.959,sunflower multicystatin inhibitor unit 3,
,,I25.UNA,subfamily I25A unassigned peptidase inhibitor homologues,
,,I25.UNB,subfamily I25B unassigned peptidase inhibitor homologues,
,,I25.UNW,family I25 unassigned peptidase inhibitor homologues,
,,I25.UPA,subfamily I25A unassigned peptidase inhibitors,
,,I25.UPB,subfamily I25B unassigned peptidase inhibitors,
,,I25.UPC,subfamily I25C unassigned peptidase inhibitors,
,,I25.UPW,family I25 unassigned peptidase inhibitors,
,,I27.001,calpastatin inhibitor unit 1,
,,I27.002,calpastatin inhibitor unit 2,
,,I27.003,calpastatin inhibitor unit 3,
,,I27.004,calpastatin inhibitor unit 4,
,,I27.UPW,family I27 unassigned peptidase inhibitors,
,,I29.001,cathepsin L propeptide,
,,I29.002,cytotoxic T-lymphocyte antigen-2 alpha,
,,I29.003,cathepsin H propeptide,
,,I29.004,cathepsin S propeptide,
,,I29.005,Bombyx-type cysteine peptidase inhibitor,
,,I29.006,salarin inhibitor unit 1,
,,I29.007,cathepsin K propeptide,
,,I29.008,cytotoxic T-lymphocyte antigen-2 beta,
,,I29.009,crammer peptidase inhibitor,
,,I29.010,cathepsin V propeptide,
,,I29.950,salarin inhibitor unit 2,
,,I29.951,salarin inhibitor unit 3,
,,I29.952,salarin inhibitor unit 4,
,,I29.UPW,family I29 unassigned peptidase inhibitors,
,,I31.001,chum salmon egg cysteine peptidase inhibitor,
,,I31.002,MHC II invariant chain p41 form,
,,I31.003,equistatin (Actinia) inhibitor unit 1,
,,I31.004,equistatin (Actinia) inhibitor unit 2,
,,I31.005,equistatin (Actinia) inhibitor unit 3,
,,I31.006,testican-1,
,,I31.007,testican 3,
,,I31.950,thyroglobulin,
,,I31.951,insulin-like growth factor binding protein,
,,I31.952,insulin-like growth factor binding protein 3,
,,I31.953,insulin-like growth factor binding protein 2,
,,I31.954,testican-2,
,,I31.UPW,family I31 unassigned peptidase inhibitors,
,,I32.001,BIRC-1 protein,
,,I32.002,BIRC-2 protein,
,,I32.003,BIRC-3 protein,
,,I32.004,XIAP caspase inhibitor,
,,I32.005,survivin,
,,I32.006,BIRC-6 protein,
,,I32.007,BIRC-7 protein,
,,I32.008,BIRC-8 protein,
,,I32.009,DIAP1 (Drosophila melanogaster),
,,I32.010,Cp-IAP protein (Cydia pomonella granulosis virus-type),
,,I32.011,DIAP2 (Drosophila melanogaster),
,,I32.012,deterin (Drosophila melanogaster),
,,I32.UPW,family I32 unassigned peptidase inhibitors,
,,I33.001,aspin,
,,I33.002,aspin-2,
,,I33.UPW,family I33 unassigned peptidase inhibitors,
,,I34.001,saccharopepsin inhibitor,
,,I34.UPW,family I34 unassigned peptidase inhibitors,
,,I35.001,timp-1,
,,I35.002,timp-2,
,,I35.003,timp-3,
,,I35.004,timp-4,
,,I35.005,timp-DM (Drosophila melanogaster),
,,I35.UPW,family I35 unassigned peptidase inhibitors,
,,I36.001,Streptomyces metallopeptidase inhibitor,
,,I37.001,potato metallocarboxypeptidase inhibitor,
,,I37.UPW,family I37 unassigned peptidase inhibitors,
,,I38.001,metallopeptidase inhibitor (Erwinia),
,,I38.002,aprin,
,,I38.003,serralysin inhibitor (Serratia sp.),
,,I38.UNW,family I38 unassigned peptidase inhibitor homologues,
,,I38.UPW,family I38 unassigned peptidase inhibitors,
,,I39.001,alpha-2-macroglobulin,
,,I39.002,ovomacroglobulin,
,,I39.003,pregnancy-zone protein,
,,I39.004,murinoglobulin 1,
,,I39.005,murinoglobulin 2,
,,I39.006,antigen CD109,
,,I39.007,alpha-2-macroglobulin-like 1 protein,
,,I39.008,ECAM protein (Escherichia coli),
,,I39.950,complement component C3,
,,I39.951,complement component C4,
,,I39.952,complement component C5,
,,I39.UNW,family I39 unassigned peptidase inhibitor homologues,
,,I39.UPW,family I39 unassigned peptidase inhibitors,
,,I42.001,chagasin,
,,I42.002,amoebiasin-1,
,,I42.003,amoebiasin-2,
,,I42.004,chagasin-like peptidase inhibitor (bacterium symbiont of Theonella swinhoei),
,,I42.005,cryptostatin,
,,I42.UPW,family I42 unassigned peptidase inhibitors,
,,I43.001,oprin,
,,I43.950,alpha-1B-glycoprotein,
,,I43.951,immunoglobulin alpha Fc receptor,
,,I43.UNW,family I43 unassigned peptidase inhibitor homologues,
,,I43.UPW,family I43 unassigned peptidase inhibitors,
,,I44.001,metallocarboxypeptidase A inhibitor (Ascaris suum),
,,I44.UPW,family I44 unassigned peptidase inhibitors,
,,I46.001,leech metallocarboxypeptidase inhibitor,
,,I46.UPW,family I46 unassigned peptidase inhibitors,
,,I47.001,latexin,
,,I47.002,ovocalyxin-32,
,,I47.UPW,family I47 unassigned peptidase inhibitors,
,,I48.001,clitocypin,
,,I48.UPW,family I48 unassigned peptidase inhibitors,
,,I49.001,proSAAS,
,,I49.UPW,family I49 unassigned peptidase inhibitors,
,,I50.001,baculovirus P35 caspase inhibitor,
,,I50.002,baculovirus P49 caspase inhibitor,
,,I50.003,p35 homologue (Amsacta moorei entomopoxvirus),
,,I50.UPA,subfamily I50A unassigned peptidase inhibitors,
,,I50.UPB,subfamily I50B unassigned peptidase inhibitors,
,,I51.001,serine carboxypeptidase Y inhibitor (Saccharomyces cerevisiae),
,,I51.002,phosphatidylethanolamine-binding protein,
,,I51.003,SsCEI (Sulfolobus sp.),
,,I51.UPW,family I51 unassigned peptidase inhibitors,
,,I52.001,tick anticoagulant peptide (Ornithodorus sp.),
,,I52.UPW,family I52 unassigned peptidase inhibitors,
,,I53.001,madanin 1 (Haemaphysalis longicornis),
,,I53.UPW,family I53 unassigned peptidase inhibitors,
,,I55.001,squash aspartic peptidase inhibitor,
,,I55.UPW,family I55 unassigned peptidase inhibitors,
,,I57.001,staphostatin B,
,,I57.UPW,family I57 unassigned peptidase inhibitors,
,,I58.001,staphostatin A,
,,I58.UPW,family I58 unassigned peptidase inhibitors,
,,I59.001,triabin,
,,I59.UPW,family I59 unassigned peptidase inhibitors,
,,I63.001,pro-eosinophil major basic protein,
,,I63.002,bothrojaracin,
,,I63.UNW,family I63 unassigned peptidase inhibitor homologues,
,,I63.UPW,family I63 unassigned peptidase inhibitors,
,,I64.001,thrombostasin (Haematobia irritans),
,,I64.UPW,family I64 unassigned peptidase inhibitors,
,,I66.001,Lentinus peptidase inhibitor,
,,I66.002,cnispin,
,,I66.003,cospin (Coprinopsis cinerea),
,,I66.UPW,family I66 unassigned peptidase inhibitors,
,,I67.001,bromein,
,,I68.001,tick carboxypeptidase inhibitor (Rhipicephalus bursa),
,,I68.002,tick carboxypeptidase inhibitor (Haemaphysalis longicornis),
,,I68.UPW,family I68 unassigned peptidase inhibitors,
,,I69.001,streptopain inhibitor (Streptococcus pyogenes),
,,I69.002,streptopain propeptide,
,,I69.UPW,family I69 unassigned inhibitors,
,,I71.001,falstatin,
,,I71.UPW,family I71 unassigned peptidase inhibitors,
,,I72.001,chimadanin (Haemaphysalis longicornis),
,,I73.001,Veronica trypsin inhibitor,
,,I73.002,buckwheat trypsin inhibitor 2c,
,,I73.UPW,family I73 unassigned inhibitors,
,,I74.001,variegin (Amblyomma variegatum),
,,I75.001,bacteriophage lambda CIII protein,
,,I75.UPW,family I75 unassigned peptidase inhibitors,
,,I76.001,thrombin inhibitor (Glossina morsitans),
,,I77.001,anophelin,
,,I78.001,Aspergillus elastase inhibitor,
,,I78.UPW,family I78 unassigned peptidase inhibitors,
,,I79.001,AVR2 protein (Passalora sp.),
,,I79.UPW,family I79 unassigned peptidase inhibitors,
,,I80.001,IseA protein (Bacillus subtilis),
,,I80.UPW,family I80 unassigned peptidase inhibitors,
,,I81.001,toxostatin-1 (Toxoplasma gondii),
,,I83.001,AmFPI-1 (Antheraea sp.),
,,I83.002,inducible serine protease inhibitor 1 (Galleria mellonella),
,,I83.UPW,family I83 unassigned inhibitors,
,,I84.001,cvSI-2 (Crassostrea virginica),
,,I84.002,cvSI-1 (Crassostrea virginica),
,,I84.UPW,family I84 unassigned peptidase inhibitors,
,,I85.001,macrocypin 1,
,,I85.002,macrocypin 3,
,,I85.003,macrocypin 4,
,,I85.UPW,family I85 unassigned inhibitors,
,,I87.001,HflC,
,,I87.002,HflK,
,,I87.UPW,family I87 unassigned peptidase inhibitors,
,,I88.001,oryctin (Oryctes rhinoceros),
,,I90.001,trypsin inhibitor (Mirabilis jalapa),
,,I90.002,trypsin inhibitor III (Spinacia oleracea),
,,I91.001,F1L protein (vaccinia virus),
,,I91.UPW,family I91 unassigned peptidase inhibitors,
,,I92.001,NvCI carboxypeptidase inhibitor (Nerita versicolor),
,,I93.001,Sizzled protein (Xenopus laevis),
,,I93.002,Crescent protein (Xenopus sp.),
,,I93.UPW,family I93 unassigned peptidase inhibitors,
,,I94.001,NleF protein (Escherichia coli),
,,I96.001,extracellular adherence protein (Staphylococcus aureus),
,,I96.002,EapH1 protein,
,,I96.003,EapH2 protein,
,,I96.UPW,family I96 unassigned peptidase inhibitors,
,,I99.001,Bowman-Birk-like trypsin inhibitor (Odorrana versabilis),
,,I99.UPW,amphibian skin trypsin inhibitors (unassigned),
,,M01.005,alanyl aminopeptidase (bacterial-type),
,,M01.006,Ape2 aminopeptidase,
,,M01.007,Aap1' aminopeptidase,
,,M01.009,aminopeptidase N (actinomycete-type),
,,M01.012,aminopeptidase G,
,,M01.013,aminopeptidase N (insect),
,,M01.015,aminopeptidase H11 (nematode),
,,M01.017,TMA108 protein (Saccharomyces cerevisiae),
,,M01.018,endoplasmic reticulum aminopeptidase 1,
,,M01.020,tricorn interacting factor F2,
,,M01.021,tricorn interacting factor F3,
,,M01.022,arginyl aminopeptidase-like 1,EC 3.4.11.1
,,M01.024,ERAP2 aminopeptidase,
,,M01.025,aminopeptidase-1 (Caenorhabditis-type),
,,M01.026,aminopeptidase Q,
,,M01.028,aminopeptidase O,
,,M01.029,M1 aminopeptidase (Plasmodium spp.),
,,M01.030,aminopeptidase N2 (insect),
,,M01.031,cold-active aminopeptidase (Colwellia psychrerythraea)-type peptidase,
,,M01.032,lysyl aminopeptidase 1 (Streptomyces sp.),
,,M01.033,lysyl endopeptidase (Streptomyces albulus),
,,M01.034,leukotriene A4 hydrolase (Saccharomyces cerevisiae),EC 3.3.2.6
,,M01.035,LePepA g.p. (Legionella pneumophila),
,,M01.972,Tata binding protein associated factor,
,,M01.973,similar to RIKEN cDNA 4833403I15 (Rattus norvegicus),
,,M01.A02,slamdance (Drosophila melanogaster),
,,M01.A03,BG:DS00365.1 g.p. (Drosophila melanogaster),
,,M01.A05,CG5845 g.p. (Drosophila melanogaster),
,,M01.A06,CG5849 g.p. (Drosophila melanogaster),
,,M01.A07,CG3502 g.p. (Drosophila melanogaster),
,,M01.A08,CG11951 g.p. (Drosophila melanogaster),
,,M01.A09,CG11956 g.p. (Drosophila melanogaster),
,,M01.A10,Dgri protein (Drosophila melanogaster),
,,M01.A11,CG8774 g.p. (Drosophila melanogaster),
,,M01.A12,CG8773 g.p. (Drosophila melanogaster),
,,M01.A13,CG31343 g.p. (Drosophila melanogaster),
,,M01.A14,CG5839 g.p. (Drosophila melanogaster),
,,M01.A15,Y105E8A.a g.p. (obs.) (Caenorhabditis elegans),
,,M01.A16,Y67D8C.9 g.p. (Caenorhabditis elegans),
,,M01.A17,T16G12.1 g.p. (Caenorhabditis elegans),
,,M01.A18,ZC416.6 g.p. (Caenorhabditis elegans),
,,M01.A19,R03G8.4 g.p. (Caenorhabditis elegans),
,,M01.A20,T12E12.6 g.p. (Caenorhabditis elegans),
,,M01.A21,T16G12.1 g.p. (Caenorhabditis elegans),
,,M01.A22,Y42A5A.1 g.p. (Caenorhabditis elegans),
,,M01.A23,R03G8.6 g.p. (Caenorhabditis elegans),
,,M01.A24,CG1009 g.p. (Drosophila melanogaster),
,,M01.A25,At4g33090 g.p. (Arabidopsis thaliana),
,,M01.A26,At5g13520 g.p. (Arabidopsis thaliana),
,,M01.A27,CG10602 g.p. (Drosophila melanogaster),
,,M01.A28,pam-1 g.p. (Caenorhabditis elegans),
,,M01.A29,ape1 g.p. (Schizosaccharomyces pombe),
,,M01.A30,DDB_G0273539 g.p. (Dictyostelium discoideum),
,,M01.A31,PsaA g.p. (Dictyostelium discoideum),
,,M01.A32,lkhA g.p. (Dictyostelium discoideum),
,,M01.A33,PF2063 g.p. (Pyrococcus furiosus),
,,M01.UNW,family M1 non-peptidase homologues,
,,M01.UPW,family M1 unassigned peptidases,
,,M02.003,peptidyl-dipeptidase Ance,EC 3.4.15.1
,,M02.005,peptidyl-dipeptidase A (Theromyzon-type),EC 3.4.15.1
,,M02.007,peptidyl-dipeptidase A (Crassostrea-type),
,,M02.971,Mername-AA152 protein,
,,M02.972,Mername-AA153 protein,
,,M02.UNW,family M2 non-peptidase homologues,
,,M02.UPW,family M2 unassigned peptidases,
,,M03.009,oligopeptidase MepB,
,,M03.010,Pz-peptidase A,
,,M03.011,tropolysin,
,,M03.971,Mername-AA154 protein,
,,M03.A01,TOP1 peptidase (Arabidopsis thaliana),
,,M03.A02,TOP2 peptidase (Arabidopsis thaliana),
,,M03.A03,TOPL peptidase (Arabidopsis thaliana),
,,M03.A07,DDB_G0292362 g.p. (Dictyostelium discoideum),
,,M03.A08,BSSC8_09230 g.p. (Bacillus subtilis),
,,M03.A11,PF10_0058 g.p. (Plasmodium falciparum),
,,M03.UNA,subfamily M3A non-peptidase homologues,
,,M03.UNB,subfamily M3B non-peptidase homologues,
,,M03.UPA,subfamily M3A unassigned peptidases,
,,M03.UPB,subfamily M3B unassigned peptidases,
,,M03.UPC,subfamily M3C unassigned peptidases,
,,M03.UPW,family M3 unassigned peptidases,
,,M04.006,Msp peptidase (Legionella-type),
,,M04.008,Mpl peptidase (Listeria sp.),
,,M04.010,vimelysin,
,,M04.011,lambda toxin,
,,M04.012,neutral peptidase B,
,,M04.014,bacillolysin,EC 3.4.24.28
,,M04.016,PA peptidase (Aeromonas-type),
,,M04.017,griselysin,
,,M04.019,MprIII (Alteromonas sp. strain O-7),
,,M04.020,pap6 peptidase,
,,M04.021,neutral peptidase (Thermoactinomyces-type),
,,M04.022,ZmpA peptidase (Burkholderia sp.),
,,M04.023,zpx peptidase,
,,M04.024,PrtS peptidase (Photorhabdus luminescens),
,,M04.025,protealysin,
,,M04.026,ZmpB peptidase (Burkholderia sp.),
,,M04.027,Prt1 peptidase (Pectobacterium carotovorum),
,,M04.UNW,family M4 non-peptidase homologues,
,,M04.UPW,family M4 unassigned peptidases,
,,M05.UNW,family M5 non-peptidase homologues,
,,M05.UPW,family M5 unassigned peptidases,
,,M06.001,immune inhibitor A peptidase (Bacillus sp.),
,,M06.002,PrtV peptidase,
,,M06.004,immune inhibitor A2 peptidase (Bacillus sp.),
,,M06.UNW,family M6 non-peptidase homologues,
,,M06.UPW,family M6 unassigned peptidases,
,,M07.UPW,family M7 unassigned peptidases,
,,M08.002,invadolysin (invertebrate-type),
,,M08.003,leishmanolysin-2,
,,M08.004,leishmanolysin-3,
,,M08.005,LMLN2 g.p. (Homo sapiens),
,,M08.A01,At5g42620 (Arabidopsis thaliana),
,,M08.A02,T13B5.9 g.p. (Caenorhabditis elegans),
,,M08.A03,DDB_G0280125 g.p. (Dictyostelium discoideum),
,,M08.A04,DDB_G0282305 g.p. (Dictyostelium discoideum),
,,M08.A05,DDB_G0286533 g.p. (Dictyostelium discoideum),
,,M08.A06,sigB g.p. (Dictyostelium discoideum),
,,M08.A07,DDB_G0268270 g.p. (Dictyostelium discoideum),
,,M08.UNW,family M8 non-peptidase homologues,
,,M08.UPW,family M8 unassigned peptidases,
,,M09.003,bacterial collagenase H,
,,M09.004,VMC peptidase,
,,M09.005,collagenase ColT (Clostridium tetani),
,,M09.UNA,subfamily M9A non-peptidase homologues,
,,M09.UNB,subfamily M9B non-peptidase homologues,
,,M09.UPA,subfamily M9A unassigned peptidases,
,,M09.UPB,subfamily M9B unassigned peptidases,
,,M10.011,matrix metallopeptidase-10 (rodent type),
,,M10.012,plant matrixin,
,,M10.016,membrane-type matrix metallopeptidase-3,
,,M10.017,membrane-type matrix metallopeptidase-4,
,,M10.018,matrix metallopeptidase-18,
,,M10.021,matrix metallopeptidase-19,
,,M10.022,matrix metallopeptidase-23B,
,,M10.023,membrane-type matrix metallopeptidase-5,
,,M10.024,membrane-type matrix metallopeptidase-6,
,,M10.025,HMMP (Hydra vulgaris)-like peptidase,
,,M10.026,matrix metallopeptidase-21,
,,M10.027,matrix metallopeptidase-22,
,,M10.030,matrix metallopeptidase-28,
,,M10.031,Dm1 matrix metallopeptidase,
,,M10.032,matrixin V,
,,M10.033,collagenase-like A peptidase (rodent),
,,M10.034,collagenase-like B peptidase (rodent),
,,M10.035,S-layer-associated peptidase,
,,M10.036,Dm2-matrix metallopeptidase,
,,M10.038,At1g59970-type peptidase,
,,M10.039,metallopeptidase II (Bacteroides fragilis),
,,M10.040,Cydia pomonella granulovirus metallopeptidase,
,,M10.052,peptidase A (Erwinia-type),EC 3.4.24.40
,,M10.053,peptidase B (Erwinia-type),EC 3.4.24.40
,,M10.054,peptidase C (Erwinia-type),EC 3.4.24.40
,,M10.055,peptidase G (Erwinia-type),EC 3.4.24.40
,,M10.057,mirabilysin,
,,M10.060,epralysin,
,,M10.063,PrtA peptidase (Photorhabdus-type),
,,M10.065,Pta1 peptidase,
,,M10.066,karilysin,
,,M10.067,Zmp-1 peptidase (Caenorhabditis-type),
,,M10.068,Zmp-2 peptidase (Caenorhabditis sp.),
,,M10.950,"macrophage elastase homologue (chromosome 8, Homo sapiens)",
,,M10.971,Mername-AA156 protein,
,,M10.973,matrix metallopeptidase-like 1,
,,M10.974,similar to matrix metallopeptidase 25 (Rattus norvegicus),
,,M10.A01,At1g70170 (Arabidopsis thaliana),
,,M10.A02,At2g45040 (Arabidopsis thaliana),
,,M10.A04,At4g16640 (Arabidopsis thaliana),
,,M10.A05,At1g24140 (Arabidopsis thaliana)-like peptidase,
,,M10.A06,Mername-AA284 peptidase,
,,M10.A07,Zmp-3 (Caenorhabditis elegans),
,,M10.A08,Zmp-4 (Caenorhabditis elegans),
,,M10.A09,Zmp-5 (Caenorhabditis elegans),
,,M10.A10,Zmp-6 (Caenorhabditis elegans),
,,M10.UNA,subfamily M10A non-peptidase homologues,
,,M10.UNB,subfamily M10B non-peptidase homologues,
,,M10.UNW,family M10 non-peptidase homologues,
,,M10.UPA,subfamily M10A unassigned peptidases,
,,M10.UPB,subfamily M10B unassigned peptidases,
,,M10.UPC,subfamily M10C unassigned peptidases,
,,M10.UPW,family M10 unassigned peptidases,
,,M100.001,spartan peptidase,
,,M100.UNW,family M100 non-peptidase homologues,
,,M100.UPW,family M100 unassigned peptidases,
,,M101.001,flagellinolysin,
,,M101.UNW,family M101 non-peptidase homologues,
,,M101.UPW,family M101 unassigned peptidases,
,,M102.001,DA1 peptidase (Arabidopsis thaliana),
,,M102.UNW,family M102 non-peptidase homologues,
,,M102.UPW,family M102 unassigned peptidases,
,,M103.001,TldD peptidase (Escherichia coli),
,,M103.002,peptidase modulator of DNA gyrase (Bacteroides),
,,M103.003,TM_0727 g.p. (Thermotoga maritima),
,,M103.950,microcin-processing peptidase 1 homologue,
,,M103.UNW,family M103 non-peptidase homologues,
,,M103.UPW,family M103 unassigned peptidases,
,,M11.002,VMP peptidase,
,,M11.003,mmp2 g.p. (Chlamydomonas reinhardtii),
,,M11.UNW,family M11 non-peptidase homologues,
,,M11.UPW,family M11 unassigned peptidases,
,,M12.003,myosinase,
,,M12.008,nephrosin,
,,M12.010,tolloid,
,,M12.011,tolkin,
,,M12.012,blastula protease 10 (Paracentrotus),
,,M12.013,SpAN g.p. (Strongylocentrotus purpuratus),
